RRE
PARAMETERS,
window_size, threshold_L, threshold_H, p_t_ini, e_ini, size_ratio, subs_NOx, min_packages, max_packages,
60,80000,100000,100000,4000,4,9000,1,20,
ALL SIMULATION RESULTS,
total_steps(sec), minutes, avg_time_per_package (sec), p_t_total_all_steps, e_t_total_all_steps, p_t_control_zone_all_steps,  e_t_control_zone_all_steps, avg_k_all_steps, veh_enter_cz_all_steps, not_veh_enter_cz_all_steps, avg_total_time_all_steps
5671,95.0,1602.7182295021626,622359851.7842094,15045002.10483125,11692400.7660052,678161.5309619299,32.43040572162331,442,584,1607.4152046783627
WINDOWS,
step, NOx_total_w, NOx_total_acum, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
2220,278870.46760317707,6004629.892191142,1.1350311902650292,4839297.216073151,278870.46760317707,121951.42220260297,0.0,0,437,28,
2280,277857.62671752623,6282487.518908668,1.0225817290609733,5080341.900544482,277857.62671752623,112748.18664105421,0.0,0,439,19,
2340,278224.4791057415,6560711.99801441,1.0569177451729783,5320517.340823997,278224.4791057415,103235.9269344974,0.0,0,449,19,
2400,273034.42491238995,6833746.4229268,0.8743625063578871,5562074.715507504,273034.42491238995,95366.66437727642,0.0,0,452,17,
2460,270809.1373024912,7104555.560229291,1.197017364870426,5789791.227674659,270809.1373024912,84788.28818554114,194.78009209854355,0.23166678113617892,464,30,
2520,270307.7525567137,7374863.3127860045,1.1439786115181159,6018915.750216721,270307.7525567137,76259.38420033606,1766.9035184579677,0.760585590722943,453,41,
2580,279271.5096698054,7654134.82245581,0.8483559839223226,6267646.444465322,279271.5096698054,75640.51854908076,7016.338204045611,1,463,65,
2640,278272.61590138107,7932407.438357191,0.9330780741440516,6512328.249697518,278272.61590138107,76044.92982580976,8802.113944025463,1,461,72,
2700,280482.4039261046,8212889.8422832955,1.0885937630333073,6753621.2781544225,280482.4039261046,87465.46246768569,21217.876509175698,1,461,90,
2760,273632.95812695945,8486522.800410256,1.084476707878112,6988213.07479777,273632.95812695945,101251.83848972742,23546.666392944742,0.6267268766157155,448,103,
2820,257849.7407508662,8744372.541161122,1.174576234719784,7203778.071098723,257849.7407508662,113605.7341915223,22925.08181427292,0,445,104,
2880,265669.1887851938,9010041.729946315,0.9688427999845661,7434568.919084473,265669.1887851938,131526.24658642872,26640.097594767532,0,460,104,
2940,280217.5459763127,9290259.275922628,1.1320142773097308,7674033.951077635,280217.5459763127,146339.29028451108,25001.172193869934,0,471,102,
3000,292888.3808301225,9583147.65675275,1.0681222265656283,7928469.931751395,292888.3808301225,159833.85705885573,23107.666813435288,0,474,85,
3060,297663.6456303397,9880811.30238309,0.9213474043731671,8192965.070824301,297663.6456303397,166976.86193466152,15435.131515164288,0,487,73,
3120,309636.2063460991,10190447.508729188,1.0350322424574239,8465340.116441932,309636.2063460991,159625.1926361463,1963.6208836016117,0,491,48,
3180,280189.8317576565,10470637.340486845,1.1529916003327432,8704022.25058761,280189.8317576565,150118.8568229268,870.5885897752113,0,488,30,
3240,241810.86108517792,10712448.201572023,1.1384789673713251,8904847.86884742,241810.86108517792,139953.4233624256,80.8772458407092,0,494,26,
3300,219607.85325875485,10932056.054830778,1.00211352823184,9088379.63508983,219607.85325875485,130934.40160833903,0.0,0,485,18,
3360,202021.83823351035,11134077.893064288,1.0356009031930207,9253119.840808392,202021.83823351035,121613.99347960185,0.0,0,478,16,
3420,207327.45807603517,11341405.351140324,0.8138103320605367,9431150.126930248,207327.45807603517,114289.70049105702,0.0,0,469,14,
3480,198500.89744029008,11539906.248580614,0.8970959894172271,9597355.568751518,198500.89744029008,106215.83658630199,0.0,0,460,16,
3540,170285.6500970911,11710191.898677705,1.118961699021721,9727358.597683826,170285.6500970911,96145.1812951065,0.0,0,443,16,
3600,162453.63810269974,11872645.536780404,0.9657255997203097,9855046.114196595,162453.63810269974,87702.18204642809,248.53114880438713,0.19274093524467534,435,27,
3660,160506.63082234998,12033152.167602753,0.8692029606316204,9984261.438436206,160506.63082234998,81208.918194635,1329.5627938915022,0.6148908976785955,408,41,
3720,156275.81335010394,12189427.980952857,1.0195195045552612,10103834.549622322,156275.81335010394,74644.10102721478,2610.858373577145,0.93955409026825,396,54,
3780,152869.65428620958,12342297.635239067,1.0812163048262526,10217780.416934786,152869.65428620958,73104.8079252835,8191.653641504996,1,377,89,
3840,159926.47788596075,12502224.113125028,1.069794332200931,10339194.298861515,159926.47788596075,82985.6439079092,19508.98497243407,1,375,110,
3900,160653.75575051238,12662877.86887554,0.9498812082006561,10465652.331116803,160653.75575051238,99054.06582672954,24617.352792626254,0.8507178046045403,373,123,
3960,153466.23056219963,12816344.09943774,0.9755846520178253,10583997.514206361,153466.23056219963,113948.7481656252,23674.944207056084,0.04729670866352317,369,134,
4020,158933.8651671588,12975277.9646049,1.0033705952999927,10706810.03794272,158933.8651671588,127684.9378658556,22766.525057930325,0,367,129,
4080,159708.92106746347,13134986.885672363,1.1113770460000583,10826509.385354182,159708.92106746347,141250.09422445815,23567.549772603088,0,364,128,
4140,161329.54422672014,13296316.429899083,1.008375367045258,10951537.416367274,161329.54422672014,155176.70030949183,23001.984388440986,0,357,114,
4200,157333.46939025167,13453649.899289336,0.9573020379856905,11074408.01239004,157333.46939025167,166859.0311191137,20298.049151493087,0,352,98,
4260,153653.6482047941,13607303.54749413,0.9958774081849033,11192210.073900178,153653.6482047941,172344.9721252852,14448.837679835618,0,351,92,
4320,155117.64647204938,13762421.19396618,0.8118299855867629,11318101.840891104,155117.64647204938,166318.1952137152,1279.6929587108534,0,334,36,
4380,157387.28362180083,13919808.477587981,0.8173949161426111,11446062.907531772,157387.28362180083,159429.0500669233,467.4090984915862,0,310,18,
4440,147207.42713350628,14067015.904721487,1.0813528354415345,11554341.632589383,147207.42713350628,149696.87454794947,0.0,0,304,3,
4500,143369.3324135677,14210385.237135055,1.1932750869238695,11654753.061873691,143369.3324135677,138957.39876563463,0.0,0,271,2,
4560,139033.3008113903,14349418.537946444,1.037273492152023,11756444.516967608,139033.3008113903,129621.93733626642,0.0,0,257,2,
4620,131757.3186799648,14481175.856626408,0.9574398745511656,11853734.00016373,131757.3186799648,121004.97846530593,0.0,0,249,1,
4680,133785.4777354518,14614961.33436186,0.8681396787422726,11956266.44946446,133785.4777354518,113191.72135662548,0,0,212,0,
4740,112792.71427107722,14727754.048632938,1.0008954233733933,12033026.928494096,112792.71427107722,104183.66254626494,0,0,159,0,
4800,82178.37417783352,14809932.422810772,1.1928306550154137,12072263.399091374,82178.37417783352,93448.18665112622,0,0,85,0,
4860,45341.684354645135,14855274.107165417,1.1082092559323202,12077709.550232455,45341.684354645135,83474.30334773535,0,0.32759066744368903,60,0,
4920,40474.613302823804,14895748.72046824,1.0158469793799114,12081613.672277601,40474.613302823804,74331.68053331615,0,0.8262848326132327,55,0,
4980,34672.1350895898,14930420.85555783,1.1441159115682198,12075097.634550735,34672.1350895898,64034.63732920217,0,1,53,0,
5040,31925.488216544214,14962346.343774373,0.8928704512252058,12074879.78652317,31925.488216544214,55998.80326817532,0,1,45,0,
5100,23560.129821588493,14985906.473595962,1.005508665275055,12062241.604394859,23560.129821588493,46949.22528069982,0,1,33,0,
5160,14217.005446785446,15000123.479042748,1.1809869553073078,12033943.079450581,14217.005446785446,36320.34268293405,0,1,30,0,
5220,13885.484690357576,15014008.963733105,1.0311179231204812,12010708.3189086,13885.484690357576,27040.28137484972,0,1,23,0,
5280,13552.627301338567,15027561.591034444,0.9836526927642674,11988849.449270425,13552.627301338567,18187.407139971314,0,1,23,0,
5340,10027.38885648531,15037588.97989093,0.9077117909765685,11966199.213651754,10027.38885648531,10018.001021182197,0,1,14,0,
5400,5189.123984552659,15042778.103875482,1.0191985237864996,11934697.190779993,5189.123984552659,845.2143071037008,0,1,8,0,
5460,586.2672662828077,15043364.371141765,1.1828465125840908,11892700.98359325,586.2672662828077,0,0,1,5,0,
5520,551.9996520587347,15043916.370793823,0.8022836517801573,11864370.771781221,551.9996520587347,0,0,1,5,0,
5580,534.3684239620113,15044450.739217784,1.1134620930461558,11824820.504855521,534.3684239620113,0,0,1,5,0,
5640,551.3656134668217,15045002.10483125,1.1281943647701929,11784756.87333726,551.3656134668217,0,0,1,5,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),average_package,enter_cz,
veh0,gasolineEuroSix,548.0576703342448,5,2,1135,1133,226.6,True,
veh1,highEmissions,752.4858990230268,19,5,1281,1276,67.15789473684211,True,
veh2,hovDieselEuroSix,3453.2143785229637,3,8,1283,1275,425.0,True,
veh3,highEmissions,996.2049863078943,9,11,1285,1274,141.55555555555554,True,
veh4,eVehicle,0.0,4,16,1173,1157,289.25,True,
veh5,eVehicle,0.0,16,20,1475,1455,90.9375,True,
veh6,highEmissions,670.9057391938854,15,23,1163,1140,76.0,True,
veh7,highEmissions,783.1505824473925,16,26,1382,1356,84.75,True,
veh8,normalVehicle,887.0746473609219,13,33,1311,1278,98.3076923076923,True,
veh9,normalVehicle,941.5412644512985,7,36,1437,1401,200.14285714285714,True,
veh10,normalVehicle,1167.0651209989148,4,48,1438,1390,347.5,True,
veh11,eVehicle,0.0,16,52,1477,1425,89.0625,True,
veh12,hovDieselEuroSix,3480.6726461927824,1,62,1383,1321,1321.0,True,
veh13,highEmissions,1024.9625581405203,13,65,1385,1320,101.53846153846153,True,
veh14,dieselEuroSix,4441.66970720887,14,72,1313,1241,88.64285714285714,True,
veh15,dieselEuroSix,3830.123414339972,20,74,1367,1293,64.65,True,
veh16,gasolineEuroSix,571.5832316116696,1,80,1446,1366,1366.0,True,
veh17,hovDieselEuroSix,3533.786833458685,15,83,1448,1365,91.0,True,
veh18,normalVehicle,1201.588481349357,9,83,1440,1357,150.77777777777777,True,
veh19,eVehicle,0.0,8,85,1112,1027,128.375,True,
veh20,gasolineEuroSix,751.4311902762706,19,86,1442,1356,71.36842105263158,True,
veh21,normalVehicle,1465.1957316045111,4,89,1444,1355,338.75,True,
veh22,normalVehicle,884.401067115933,11,92,1316,1224,111.27272727272727,True,
veh23,eVehicle,0.0,1,95,1444,1349,1349.0,True,
veh24,eVehicle,0.0,1,108,1569,1461,1461.0,True,
veh25,eVehicle,0.0,1,109,1485,1376,1376.0,True,
veh27,truck,132631.3183840816,1,112,1446,1334,1334.0,True,
veh26,truck,109451.07638767299,18,112,1487,1375,76.38888888888889,True,
veh28,normalVehicle,1244.2288924737884,13,118,1488,1370,105.38461538461539,True,
veh29,eVehicle,0.0,7,125,1450,1325,189.28571428571428,True,
veh30,normalVehicle,1240.6043777822874,14,135,1451,1316,94.0,True,
veh31,highEmissions,1127.010362391444,1,136,1490,1354,1354.0,True,
veh32,gasolineEuroSix,551.4912881750644,17,148,1339,1191,70.05882352941177,True,
veh33,gasolineEuroSix,754.0452664780419,8,151,1453,1302,162.75,True,
veh34,truck,111820.23527483954,15,153,1571,1418,94.53333333333333,True,
veh35,gasolineEuroSix,785.3628545138516,16,154,1492,1338,83.625,True,
veh36,dieselEuroSix,5264.77514430738,18,157,1573,1416,78.66666666666667,True,
veh37,truck,92599.2909367394,8,157,1368,1211,151.375,True,
veh38,eVehicle,0.0,12,160,1446,1286,107.16666666666667,True,
veh39,hovDieselEuroSix,2754.743053008178,8,163,1493,1330,166.25,True,
veh40,hovDieselEuroSix,3856.5451568042768,8,164,1447,1283,160.375,True,
veh41,truck,125113.8118878831,15,172,1574,1402,93.46666666666667,True,
veh42,normalVehicle,1343.8886098878772,10,175,1449,1274,127.4,True,
veh43,truck,117720.88463394888,1,182,1451,1269,1269.0,True,
veh44,eVehicle,0.0,14,183,1455,1272,90.85714285714286,True,
veh45,normalVehicle,1443.3149201470299,18,186,1494,1308,72.66666666666667,True,
veh46,gasolineEuroSix,560.7358894862948,4,191,1389,1198,299.5,True,
veh47,truck,81994.0595546078,6,193,1431,1238,206.33333333333334,True,
veh48,eVehicle,0.0,10,194,1563,1369,136.9,True,
veh49,hovDieselEuroSix,2869.8554015939058,4,197,1611,1414,353.5,True,
veh50,highEmissions,823.4842301510506,11,202,1611,1409,128.0909090909091,True,
veh51,gasolineEuroSix,528.3149131482568,17,203,1226,1023,60.1764705882353,True,
veh52,gasolineEuroSix,683.4788043548905,14,209,1612,1403,100.21428571428571,True,
veh53,normalVehicle,1311.7209680293886,17,210,1456,1246,73.29411764705883,True,
veh54,eVehicle,0.0,7,213,1576,1363,194.71428571428572,True,
veh55,highEmissions,1078.77946151285,10,216,1578,1362,136.2,True,
veh56,eVehicle,0.0,10,216,1551,1335,133.5,True,
veh57,hovDieselEuroSix,3113.462911476367,19,228,1433,1205,63.421052631578945,True,
veh58,gasolineEuroSix,654.8636414536611,16,230,1452,1222,76.375,True,
veh59,normalVehicle,1286.7317370473431,17,233,1614,1381,81.23529411764706,True,
veh60,truck,103612.44712240968,13,237,1553,1316,101.23076923076923,True,
veh61,dieselEuroSix,3900.3720478766872,19,239,1304,1065,56.05263157894737,True,
veh62,eVehicle,0.0,2,242,1555,1313,656.5,True,
veh63,hovDieselEuroSix,2679.331981470096,16,245,1454,1209,75.5625,True,
veh64,normalVehicle,919.2923911930685,8,249,1526,1277,159.625,True,
veh65,eVehicle,0.0,13,264,1628,1364,104.92307692307692,True,
veh66,normalVehicle,895.7238714831914,14,269,1590,1321,94.35714285714286,True,
veh67,gasolineEuroSix,605.464801115032,6,270,1613,1343,223.83333333333334,True,
veh68,normalVehicle,1188.5502760278655,12,271,1630,1359,113.25,True,
veh69,dieselEuroSix,5552.275726132837,18,272,1580,1308,72.66666666666667,True,
veh70,normalVehicle,1252.313939164807,12,275,1581,1306,108.83333333333333,True,
veh71,hovDieselEuroSix,3297.1239427916157,3,276,1556,1280,426.6666666666667,True,
veh72,dieselEuroSix,3853.358671144694,15,279,1554,1275,85.0,True,
veh73,truck,143658.72812223216,17,282,1947,1665,97.94117647058823,False,
veh74,gasolineEuroSix,609.7586020309033,4,284,1556,1272,318.0,True,
veh75,dieselEuroSix,4946.784805026604,6,287,1614,1327,221.16666666666666,True,
veh76,normalVehicle,1249.4756777332911,17,290,1583,1293,76.05882352941177,True,
veh77,normalVehicle,1238.9263154261223,13,292,1616,1324,101.84615384615384,True,
veh78,dieselEuroSix,4784.170905750814,12,296,1558,1262,105.16666666666667,True,
veh79,gasolineEuroSix,759.9503184276567,16,301,1618,1317,82.3125,True,
veh80,hovDieselEuroSix,3098.955248526608,1,303,1495,1192,1192.0,True,
veh81,normalVehicle,1081.6325328856362,16,308,1557,1249,78.0625,True,
veh82,gasolineEuroSix,659.5183924943794,2,311,1559,1248,624.0,True,
veh83,hovDieselEuroSix,2776.1746149041414,10,314,1562,1248,124.8,True,
veh84,eVehicle,0.0,20,316,1619,1303,65.15,True,
veh85,normalVehicle,887.7051719237124,19,317,1540,1223,64.36842105263158,True,
veh87,eVehicle,0.0,19,319,1621,1302,68.52631578947368,True,
veh86,highEmissions,843.6655896587931,13,320,1542,1222,94.0,True,
veh88,normalVehicle,1061.2938373257173,6,321,1592,1271,211.83333333333334,True,
veh89,gasolineEuroSix,546.6356815342185,6,327,1497,1170,195.0,True,
veh90,normalVehicle,860.6558251995863,17,330,1503,1173,69.0,True,
veh91,truck,138341.86886601575,8,334,2078,1744,218.0,False,
veh92,truck,132646.95999334,1,338,2127,1789,1789.0,False,
veh93,highEmissions,1052.1757880402408,7,339,2134,1795,256.42857142857144,False,
veh94,eVehicle,0.0,18,340,1631,1291,71.72222222222223,True,
veh95,truck,147118.41337409464,18,344,2013,1669,92.72222222222223,False,
veh96,truck,131352.56158868448,8,345,1992,1647,205.875,False,
veh97,eVehicle,0.0,13,353,1677,1324,101.84615384615384,True,
veh98,hovDieselEuroSix,4410.628450660171,17,357,1994,1637,96.29411764705883,False,
veh99,eVehicle,0.0,12,360,1564,1204,100.33333333333333,True,
veh100,highEmissions,955.8345688679804,19,365,1904,1539,81.0,False,
veh101,dieselEuroSix,5617.6657235886305,12,370,2105,1735,144.58333333333334,False,
veh103,highEmissions,1149.9629704097142,15,372,2136,1764,117.6,False,
veh102,hovDieselEuroSix,4275.049138072375,9,373,2107,1734,192.66666666666666,False,
veh104,dieselEuroSix,5487.025844075306,18,374,2214,1840,102.22222222222223,False,
veh105,normalVehicle,1669.9454524217897,20,376,2138,1762,88.1,False,
veh106,truck,130071.0870500984,1,379,2001,1622,1622.0,False,
veh107,dieselEuroSix,5362.302335706552,13,391,1972,1581,121.61538461538461,False,
veh108,eVehicle,0.0,17,393,1623,1230,72.3529411764706,True,
veh109,dieselEuroSix,5320.233602784924,5,394,2105,1711,342.2,False,
veh110,dieselEuroSix,5377.058452883235,17,397,2169,1772,104.23529411764706,False,
veh111,highEmissions,1120.2596045736389,18,397,2297,1900,105.55555555555556,False,
veh112,dieselEuroSix,6456.974826175594,7,401,2043,1642,234.57142857142858,False,
veh113,hovDieselEuroSix,3961.009196696172,14,404,2053,1649,117.78571428571429,False,
veh114,gasolineEuroSix,998.6662461212048,2,405,2139,1734,867.0,False,
veh115,dieselEuroSix,5395.6973004763395,16,415,2196,1781,111.3125,False,
veh116,gasolineEuroSix,887.6601433667096,12,422,2054,1632,136.0,False,
veh117,hovDieselEuroSix,3764.000454172696,19,425,2059,1634,86.0,False,
veh118,gasolineEuroSix,789.9983460181858,18,428,2085,1657,92.05555555555556,False,
veh119,normalVehicle,1549.8586154340733,7,430,2198,1768,252.57142857142858,False,
veh120,highEmissions,1043.5463695005333,17,432,2177,1745,102.6470588235294,False,
veh121,truck,175854.14560914968,14,435,2200,1765,126.07142857142857,False,
veh122,dieselEuroSix,5424.811517533676,16,437,2036,1599,99.9375,False,
veh123,normalVehicle,1494.1784216073231,12,440,2170,1730,144.16666666666666,False,
veh124,eVehicle,0.0,14,444,1594,1150,82.14285714285714,True,
veh125,eVehicle,0.0,12,446,1543,1097,91.41666666666667,True,
veh126,truck,178124.6249755316,1,452,2201,1749,1749.0,False,
veh127,eVehicle,0.0,18,466,1931,1465,81.38888888888889,True,
veh128,hovDieselEuroSix,4784.188029279268,18,469,2298,1829,101.61111111111111,False,
veh129,gasolineEuroSix,868.0367616865053,20,473,2178,1705,85.25,False,
veh130,normalVehicle,1552.6457621865125,20,474,2172,1698,84.9,False,
veh131,gasolineEuroSix,836.1290513396249,11,477,2087,1610,146.36363636363637,False,
veh132,normalVehicle,1238.4068449889917,15,480,2189,1709,113.93333333333334,False,
veh133,hovDieselEuroSix,3922.652112480314,20,480,2091,1611,80.55,False,
veh134,hovDieselEuroSix,5391.56874990469,1,482,2174,1692,1692.0,False,
veh135,gasolineEuroSix,849.4186765311401,8,498,2216,1718,214.75,False,
veh136,hovDieselEuroSix,5162.3961426816995,6,501,2217,1716,286.0,False,
veh137,highEmissions,1191.900855876923,18,503,2175,1672,92.88888888888889,False,
veh138,gasolineEuroSix,771.2542019167996,19,506,2145,1639,86.26315789473684,False,
veh139,truck,143517.18041688413,6,517,2219,1702,283.6666666666667,False,
veh140,dieselEuroSix,6521.865979761873,3,518,2190,1672,557.3333333333334,False,
veh141,eVehicle,0.0,18,520,1578,1058,58.77777777777778,True,
veh142,normalVehicle,1265.3932762327572,9,523,2280,1757,195.22222222222223,False,
veh143,eVehicle,0.0,2,536,1602,1066,533.0,True,
veh144,normalVehicle,1441.985891473569,3,537,2804,2267,755.6666666666666,False,
veh145,eVehicle,0.0,3,544,1633,1089,363.0,True,
veh146,hovDieselEuroSix,4277.283542624489,1,547,2475,1928,1928.0,False,
veh147,dieselEuroSix,5773.654197579088,15,549,2203,1654,110.26666666666667,False,
veh148,gasolineEuroSix,893.7227806701966,1,558,2388,1830,1830.0,False,
veh149,hovDieselEuroSix,4164.773386456776,9,562,2177,1615,179.44444444444446,False,
veh150,dieselEuroSix,5444.006578575718,8,563,2268,1705,213.125,False,
veh151,eVehicle,0.0,9,568,1758,1190,132.22222222222223,True,
veh152,gasolineEuroSix,898.6282270902029,4,571,2221,1650,412.5,False,
veh153,gasolineEuroSix,788.4202760453512,20,579,2349,1770,88.5,False,
veh154,hovDieselEuroSix,4691.251677682386,6,591,2223,1632,272.0,False,
veh155,hovDieselEuroSix,5358.776715941617,12,597,2805,2208,184.0,False,
veh156,normalVehicle,1661.9946977458799,10,598,2352,1754,175.4,False,
veh157,hovDieselEuroSix,4914.282528197775,3,599,2224,1625,541.6666666666666,False,
veh158,gasolineEuroSix,841.867497474332,6,601,2477,1876,312.6666666666667,False,
veh159,eVehicle,0.0,6,602,1641,1039,173.16666666666666,True,
veh160,eVehicle,0.0,9,606,1975,1369,152.11111111111111,True,
veh161,eVehicle,0.0,17,609,1976,1367,80.41176470588235,True,
veh162,eVehicle,0.0,6,609,1815,1206,201.0,True,
veh163,normalVehicle,1410.303301140181,9,612,2180,1568,174.22222222222223,False,
veh164,highEmissions,1076.2109883055834,10,615,2208,1593,159.3,False,
veh165,eVehicle,0.0,15,616,1925,1309,87.26666666666667,True,
veh166,normalVehicle,1251.630617490886,11,629,2261,1632,148.36363636363637,False,
veh167,dieselEuroSix,6002.263668992324,16,630,2281,1651,103.1875,False,
veh168,hovDieselEuroSix,5753.559091755089,16,635,2807,2172,135.75,False,
veh169,eVehicle,0.0,4,639,1911,1272,318.0,True,
veh170,highEmissions,1332.8562739092047,1,642,2479,1837,1837.0,False,
veh171,dieselEuroSix,5499.625589861698,10,643,2479,1836,183.6,False,
veh172,eVehicle,0.0,13,647,1990,1343,103.3076923076923,True,
veh173,eVehicle,0.0,11,654,1760,1106,100.54545454545455,True,
