VE
PARAMETERS,
window_size, threshold_L, threshold_H, p_t_ini, e_ini, size_ratio, subs_NOx, min_packages, max_packages,
60,80000,100000,100000,4000,4,9000,1,20,
ALL SIMULATION RESULTS,
total_steps(sec), minutes, avg_time_per_package (sec), p_t_total_all_steps, e_t_total_all_steps, p_t_control_zone_all_steps,  e_t_control_zone_all_steps, avg_k_all_steps, veh_enter_cz_all_steps, not_veh_enter_cz_all_steps, avg_total_time_all_steps
5790,96.0,1692.2222324468576,671973804.7364477,15600057.823129488,11947356.987937069,705946.7421488218,34.5180457761155,311,715,1695.687134502924
WINDOWS,
step, NOx_total_w, NOx_total_acum, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
2280,276891.2288526719,6394177.429953138,1.0225817290609733,5192031.811588951,276891.2288526719,104224.0131229607,0,0,462,0,
2340,282444.3730643155,6676621.803017454,1.0569177451729783,5436427.14582704,282444.3730643155,94711.7534164039,0,0,476,0,
2400,287161.72344003315,6963783.526457488,0.8743625063578871,5692111.81903819,287161.72344003315,86859.04838656209,16.557527379182016,0.26441232917980523,481,2,
2460,293919.42297338054,7257702.949430868,1.197017364870426,5942938.616876235,293919.42297338054,76197.68087706066,111.78877433239913,0.6570475806718954,491,15,
2520,282150.53179135104,7539853.481222219,1.1439786115181159,6183905.918652934,282150.53179135104,67665.68777254359,1763.8143991459867,1,481,29,
2580,284717.9240455072,7824571.405267726,0.8483559839223226,6438083.027277238,284717.9240455072,66658.77809537016,6628.294178127466,1,494,56,
2640,305180.53668711265,8129751.941954838,0.9330780741440516,6709672.753295165,305180.53668711265,66351.93053297995,8090.855104906246,1,501,65,
2700,290823.9265958957,8420575.868550735,1.0885937630333073,6961307.304421861,290823.9265958957,77034.27216997446,20479.685504294263,1,501,84,
2760,275553.83902641333,8696129.707577148,1.084476707878112,7197819.981964662,275553.83902641333,88506.25516750541,21232.273368433955,1,493,99,
2820,275746.8839986571,8971876.591575805,1.174576234719784,7431282.121513407,275746.8839986571,102088.62137127316,24153.552316245805,0.5746872416247294,480,104,
2880,281077.2258540153,9252953.81742982,0.9688427999845661,7677481.006567977,281077.2258540153,118614.60380632558,25245.567634913536,0,497,103,
2940,293178.0375126328,9546131.854942452,1.1320142773097308,7929906.53009746,293178.0375126328,134013.06648656476,25586.59117602675,0,507,95,
3000,313962.93868872506,9860094.793631177,1.0681222265656283,8205417.068629823,313962.93868872506,147272.06009976368,22872.09365228956,0,520,78,
3060,309527.08680105535,10169621.880432233,0.9213474043731671,8481775.648873443,309527.08680105535,153420.85492894312,14440.921468537945,0,540,62,
3120,334787.75729004876,10504409.637722282,1.0350322424574239,8779302.245435024,334787.75729004876,146067.85339713018,1962.288650303869,0,542,37,
3180,329327.0362643398,10833736.673986621,1.1529916003327432,9067121.584087385,329327.0362643398,136597.51763523332,906.5886410978145,0,536,16,
3240,265390.66161068896,11099127.33559731,1.1384789673713251,9291527.002872705,265390.66161068896,126448.82638855232,97.61945966092003,0,525,8,
3300,233006.67484593665,11332134.010443246,1.00211352823184,9488457.590702295,233006.67484593665,117429.80463446576,0,0,511,0,
3360,214605.8498480764,11546739.860291323,1.0356009031930207,9665781.808035424,214605.8498480764,108109.39650572858,0,0,493,0,
3420,211162.089329794,11757901.949621117,0.8138103320605367,9847646.725411039,211162.089329794,100785.10351718376,0,0,489,0,
3480,208450.21661560677,11966352.166236723,0.8970959894172271,10023801.486407625,208450.21661560677,92711.23961242872,0,0,486,0,
3540,198903.7097205802,12165255.875957303,1.118961699021721,10182422.574963422,198903.7097205802,82640.58432123323,0.0,0.36443801937856407,460,1,
3600,174610.2965064646,12339866.172463767,0.9657255997203097,10322266.749879956,174610.2965064646,74359.92619051824,410.8722667677936,0.8679707839383387,450,18,
3660,169837.69997184793,12509703.872435614,0.8692029606316204,10460813.143269066,169837.69997184793,71163.15293346481,4626.05338863116,1,430,37,
3720,168560.00688759523,12678263.87932321,1.0195195045552612,10592670.447992673,168560.00688759523,69176.20811177239,7188.730719304937,1,420,53,
3780,166727.33229125984,12844991.21161447,1.0812163048262526,10720473.993310189,166727.33229125984,72009.94296614711,12564.681597811,1,401,88,
3840,168819.426283968,13013810.63789844,1.069794332200931,10850780.823634924,168819.426283968,88853.35133503491,26471.557358696184,1,385,110,
3900,161622.70100970916,13175433.338908149,0.9498812082006561,10978207.80114941,161622.70100970916,110233.9277754945,29929.5073142655,0.5573324332482545,385,123,
3960,163104.95220385146,13338538.291112,0.9755846520178253,11106191.70588062,163104.95220385146,131329.23328924848,29875.56738191441,0,385,125,
4020,163848.7765616803,13502387.067673681,1.0033705952999927,11233919.1410115,163848.7765616803,150102.03747152496,27803.139539976393,0,385,121,
4080,163986.09228914673,13666373.159962827,1.1113770460000583,11357895.659644645,163986.09228914673,170395.7804146026,30296.136357078143,0,385,117,
4140,155857.7462549573,13822230.906217786,1.008375367045258,11477451.892685974,155857.7462549573,187290.56290307327,25970.16079187797,0,382,101,
4200,163293.62577409306,13985524.531991879,0.9573020379856905,11606282.645092582,163293.62577409306,198628.7680771121,19953.923515910057,0,376,83,
4260,149411.36316604374,14134935.895157922,0.9958774081849033,11719842.42156397,149411.36316604374,201137.58454229473,11471.713138846764,0,376,77,
4320,157732.9563484461,14292668.851506367,0.8118299855867629,11848349.498431291,157732.9563484461,194445.08179555315,613.9671235392714,0,362,22,
4380,159472.01642482955,14452140.867931196,0.8173949161426111,11978395.297874987,159472.01642482955,187214.26125381514,125.73370354551191,0,333,8,
4440,153794.04731425896,14605934.915245455,1.0813528354415345,12093260.64311335,153794.04731425896,177482.08573484133,0,0,325,0,
4500,144754.907332864,14750689.822578318,1.1932750869238695,12195057.647316955,144754.907332864,166742.6099525265,0,0,285,0,
4560,134026.29207701935,14884716.114655338,1.037273492152023,12291742.093676502,134026.29207701935,157407.14852315828,0,0,267,0,
4620,129993.35301937064,15014709.467674708,0.9574398745511656,12387267.61121203,129993.35301937064,148790.1896521978,0,0,255,0,
4680,123634.47464072514,15138343.942315433,0.8681396787422726,12479649.057418033,123634.47464072514,140976.93254351732,0,0,215,0,
4740,102222.28429971827,15240566.226615151,1.0008954233733933,12545839.106476309,102222.28429971827,131968.87373315677,0,0,157,0,
4800,78342.85577915775,15318909.08239431,1.1928306550154137,12581240.058674911,78342.85577915775,121233.39783801805,0,0,87,0,
4860,49036.30535988589,15367945.387754194,1.1082092559323202,12590380.830821233,49036.30535988589,111259.51453462717,0,0,75,0,
4920,42754.94958419241,15410700.337338386,1.0158469793799114,12596565.289147748,42754.94958419241,102116.89172020798,0,0,64,0,
4980,38248.561895848885,15448948.899234235,1.1441159115682198,12593625.678227141,38248.561895848885,91819.848516094,0,0,64,0,
5040,34197.0148970546,15483145.91413129,0.8928704512252058,12595679.356880087,34197.0148970546,83784.01445506715,0,0.4090075741952998,56,0,
5100,28309.551179054524,15511455.465310344,1.005508665275055,12587790.596109241,28309.551179054524,74734.43646759166,0,0.8107992772466424,47,0,
5160,22222.356961009802,15533677.822271354,1.1809869553073078,12567497.422679188,22222.356961009802,64105.55386982589,0,1,43,0,
5220,22608.811213404613,15556286.633484758,1.0311179231204812,12552985.988660254,22608.811213404613,54825.49256174156,0,1,40,0,
5280,14904.854535425362,15571191.488020184,0.9836526927642674,12532479.346256165,14904.854535425362,45972.61832686315,0,1,36,0,
5340,14150.98531189851,15585342.473332083,0.9077117909765685,12513952.707092907,14150.98531189851,37803.21220807404,0,1,25,0,
5400,8731.75984423011,15594074.233176313,1.0191985237864996,12485993.320080824,8731.75984423011,28630.425493995543,0,1,14,0,
5460,1302.9010920963087,15595377.13426841,1.1828465125840908,12444713.746719895,1302.9010920963087,17984.806880738724,0,1,14,0,
5520,1278.736652729037,15596655.870921139,0.8022836517801573,12417110.271908537,1278.736652729037,10764.25401471731,0,1,14,0,
5580,1329.2469639052233,15597985.117885044,1.1134620930461558,12378354.88352278,1329.2469639052233,743.095177301906,0,1,14,0,
5640,1259.9621789940736,15599245.080064038,1.1281943647701929,12338999.848570047,1259.9621789940736,0,0,1,14,0,
5700,769.8967195155072,15600014.976783553,1.1544718323304033,12298208.759325668,769.8967195155072,0,0,1,2,0,
5760,42.84634593473345,15600057.823129488,1.0962013647332784,12258788.356541205,42.84634593473345,0,0,1,2,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),average_package,enter_cz,
veh0,gasolineEuroSix,546.3167871965754,5,2,1135,1133,226.6,True,
veh1,highEmissions,750.7737453356764,19,5,1282,1277,67.21052631578948,True,
veh2,hovDieselEuroSix,3409.2460705211975,3,8,1283,1275,425.0,True,
veh3,highEmissions,1004.5033459630425,9,11,1285,1274,141.55555555555554,True,
veh4,eVehicle,0.0,4,16,1173,1157,289.25,True,
veh5,eVehicle,0.0,16,20,1476,1456,91.0,True,
veh6,highEmissions,670.3794771231521,15,23,1163,1140,76.0,True,
veh7,highEmissions,787.100608621728,16,26,1381,1355,84.6875,True,
veh8,normalVehicle,883.7820796535266,13,33,1311,1278,98.3076923076923,True,
veh9,normalVehicle,942.0085215855257,7,36,1437,1401,200.14285714285714,True,
veh10,normalVehicle,1164.5557321901547,4,48,1439,1391,347.75,True,
veh11,eVehicle,0.0,16,52,1478,1426,89.125,True,
veh12,hovDieselEuroSix,3411.3657737362823,1,62,1383,1321,1321.0,True,
veh13,highEmissions,1043.643724444693,13,65,1384,1319,101.46153846153847,True,
veh14,dieselEuroSix,4424.0721377783,14,72,1313,1241,88.64285714285714,True,
veh15,dieselEuroSix,3901.552322283742,20,74,1367,1293,64.65,True,
veh16,gasolineEuroSix,575.2524175611006,1,80,1450,1370,1370.0,True,
veh17,hovDieselEuroSix,3534.8914137792813,15,83,1452,1369,91.26666666666667,True,
veh18,normalVehicle,1174.081198394811,9,83,1441,1358,150.88888888888889,True,
veh19,eVehicle,0.0,8,85,1112,1027,128.375,True,
veh20,gasolineEuroSix,750.0781502899965,19,86,1442,1356,71.36842105263158,True,
veh21,normalVehicle,1435.877691103909,4,89,1444,1355,338.75,True,
veh22,normalVehicle,879.146338994058,11,92,1316,1224,111.27272727272727,True,
veh23,eVehicle,0.0,1,95,1442,1347,1347.0,True,
veh24,eVehicle,0.0,1,108,1569,1461,1461.0,True,
veh25,eVehicle,0.0,1,109,1482,1373,1373.0,True,
veh26,truck,108927.54933026212,18,112,1484,1372,76.22222222222223,True,
veh27,truck,128982.23484172333,1,112,1446,1334,1334.0,True,
veh28,normalVehicle,1200.740903724818,13,118,1485,1367,105.15384615384616,True,
veh29,eVehicle,0.0,7,125,1454,1329,189.85714285714286,True,
veh30,normalVehicle,1264.1308632961614,14,135,1455,1320,94.28571428571429,True,
veh31,highEmissions,1074.8079347665266,1,136,1487,1351,1351.0,True,
veh32,gasolineEuroSix,541.6536915458589,17,148,1338,1190,70.0,True,
veh33,gasolineEuroSix,752.6575867101276,8,151,1457,1306,163.25,True,
veh34,truck,112346.01127941861,15,153,1570,1417,94.46666666666667,True,
veh35,gasolineEuroSix,757.8199661643715,16,154,1489,1335,83.4375,True,
veh36,dieselEuroSix,5162.589264753596,18,157,1572,1415,78.61111111111111,True,
veh37,truck,93278.08819853733,8,157,1368,1211,151.375,True,
veh38,eVehicle,0.0,12,160,1444,1284,107.0,True,
veh39,hovDieselEuroSix,2828.5422625453207,8,163,1495,1332,166.5,True,
veh40,hovDieselEuroSix,3826.359861198395,8,164,1447,1283,160.375,True,
veh41,truck,126361.0328340458,15,172,1574,1402,93.46666666666667,True,
veh42,normalVehicle,1338.2501385062558,10,175,1449,1274,127.4,True,
veh43,truck,119464.0534658403,1,182,1451,1269,1269.0,True,
veh44,eVehicle,0.0,14,183,1459,1276,91.14285714285714,True,
veh45,normalVehicle,1390.471190507572,18,186,1490,1304,72.44444444444444,True,
veh46,gasolineEuroSix,557.1579154570039,4,191,1389,1198,299.5,True,
veh47,truck,83359.89504426012,6,193,1432,1239,206.5,True,
veh48,eVehicle,0.0,10,194,1562,1368,136.8,True,
veh49,hovDieselEuroSix,2907.0121295064764,4,197,1611,1414,353.5,True,
veh50,highEmissions,814.0968886596136,11,202,1607,1405,127.72727272727273,True,
veh51,gasolineEuroSix,525.0980217241054,17,203,1226,1023,60.1764705882353,True,
veh52,gasolineEuroSix,691.4162793308121,14,209,1608,1399,99.92857142857143,True,
veh53,normalVehicle,1304.1955983705896,17,210,1460,1250,73.52941176470588,True,
veh54,eVehicle,0.0,7,213,1575,1362,194.57142857142858,True,
veh55,highEmissions,1045.9450792074213,10,216,1577,1361,136.1,True,
veh56,eVehicle,0.0,10,216,1552,1336,133.6,True,
veh57,hovDieselEuroSix,3097.820555056326,19,228,1433,1205,63.421052631578945,True,
veh58,gasolineEuroSix,652.9219729357158,16,230,1453,1223,76.4375,True,
veh59,normalVehicle,1324.94161683783,17,233,1610,1377,81.0,True,
veh60,truck,103093.56331744889,13,237,1554,1317,101.3076923076923,True,
veh61,dieselEuroSix,3984.0742316729516,19,239,1304,1065,56.05263157894737,True,
veh62,eVehicle,0.0,2,242,1556,1314,657.0,True,
veh63,hovDieselEuroSix,2621.7013025755978,16,245,1454,1209,75.5625,True,
veh64,normalVehicle,925.0799913986067,8,249,1526,1277,159.625,True,
veh65,eVehicle,0.0,13,264,1628,1364,104.92307692307692,True,
veh66,normalVehicle,1270.5504144985264,14,269,2093,1824,130.28571428571428,False,
veh67,gasolineEuroSix,596.4765938981604,6,270,1613,1343,223.83333333333334,True,
veh68,normalVehicle,1203.3233485259404,12,271,1629,1358,113.16666666666667,True,
veh69,dieselEuroSix,5407.058558287338,18,272,1579,1307,72.61111111111111,True,
veh70,normalVehicle,1241.092074081095,12,275,1581,1306,108.83333333333333,True,
veh71,hovDieselEuroSix,4087.3952179787416,3,276,2005,1729,576.3333333333334,False,
veh72,dieselEuroSix,6062.112651449936,15,279,2079,1800,120.0,False,
veh73,truck,160269.06377447653,17,282,2095,1813,106.6470588235294,False,
veh74,gasolineEuroSix,585.8122026811213,4,284,1545,1261,315.25,True,
veh75,dieselEuroSix,5604.946418805535,6,287,1968,1681,280.1666666666667,False,
veh76,normalVehicle,1190.6662498131775,17,290,1879,1589,93.47058823529412,False,
veh77,normalVehicle,1137.1176567296206,13,292,1614,1322,101.6923076923077,True,
veh78,dieselEuroSix,6303.166821738593,12,296,2007,1711,142.58333333333334,False,
veh79,gasolineEuroSix,724.501989986956,16,301,1616,1315,82.1875,True,
veh80,hovDieselEuroSix,3996.780461838456,1,303,1941,1638,1638.0,False,
veh81,normalVehicle,1584.6228179171492,16,308,2081,1773,110.8125,False,
veh82,gasolineEuroSix,641.702885735664,2,311,1547,1236,618.0,True,
veh83,hovDieselEuroSix,4624.470407302549,10,314,2083,1769,176.9,False,
veh84,eVehicle,0.0,20,316,1618,1302,65.1,True,
veh85,normalVehicle,898.4265031481289,19,317,1540,1223,64.36842105263158,True,
veh87,eVehicle,0.0,19,319,1620,1301,68.47368421052632,True,
veh86,highEmissions,834.9625665108692,13,320,1542,1222,94.0,True,
veh88,normalVehicle,1625.9891094994744,6,321,2097,1776,296.0,False,
veh89,gasolineEuroSix,542.0938112760282,6,327,1495,1168,194.66666666666666,True,
veh90,normalVehicle,1407.7766254670876,17,330,2017,1687,99.23529411764706,False,
veh91,truck,135778.11960369477,8,334,2077,1743,217.875,False,
veh92,truck,135199.63165920242,1,338,2127,1789,1789.0,False,
veh93,highEmissions,1061.361643545523,7,339,2135,1796,256.57142857142856,False,
veh94,eVehicle,0.0,18,340,1631,1291,71.72222222222223,True,
veh95,truck,150410.35364558402,18,344,2022,1678,93.22222222222223,False,
veh96,truck,141119.18971360227,8,345,2009,1664,208.0,False,
veh97,eVehicle,0.0,13,353,2167,1814,139.53846153846155,False,
veh98,hovDieselEuroSix,4893.866507015634,17,357,2169,1812,106.58823529411765,False,
veh99,eVehicle,0.0,12,360,1549,1189,99.08333333333333,True,
veh100,highEmissions,966.7949061314395,19,365,1904,1539,81.0,False,
veh101,dieselEuroSix,6987.7535994156315,12,370,2170,1800,150.0,False,
veh103,highEmissions,1144.5142249436876,15,372,2136,1764,117.6,False,
veh102,hovDieselEuroSix,5193.698859989762,9,373,2172,1799,199.88888888888889,False,
veh104,dieselEuroSix,5449.860212772392,18,374,2217,1843,102.38888888888889,False,
veh105,normalVehicle,1622.0963032833404,20,376,2138,1762,88.1,False,
veh106,truck,129243.68093890906,1,379,2003,1624,1624.0,False,
veh107,dieselEuroSix,7022.870515895358,13,391,2098,1707,131.30769230769232,False,
veh108,eVehicle,0.0,17,393,2129,1736,102.11764705882354,False,
veh109,dieselEuroSix,5347.309606787339,5,394,2105,1711,342.2,False,
veh110,dieselEuroSix,5329.526432849093,17,397,2166,1769,104.05882352941177,False,
veh111,highEmissions,1123.8066079236662,18,397,2297,1900,105.55555555555556,False,
veh112,dieselEuroSix,6993.430323629566,7,401,2084,1683,240.42857142857142,False,
veh113,hovDieselEuroSix,4515.773333537112,14,404,2086,1682,120.14285714285714,False,
veh114,gasolineEuroSix,961.8006488593625,2,405,2139,1734,867.0,False,
veh115,dieselEuroSix,5431.010664918193,16,415,2197,1782,111.375,False,
veh116,gasolineEuroSix,931.1567957932039,12,422,2088,1666,138.83333333333334,False,
veh117,hovDieselEuroSix,4252.8715579885,19,425,2090,1665,87.63157894736842,False,
veh118,gasolineEuroSix,781.4385716241206,18,428,2092,1664,92.44444444444444,False,
veh119,normalVehicle,1595.14921518813,7,430,2198,1768,252.57142857142858,False,
veh120,highEmissions,1120.8604557163335,17,432,2200,1768,104.0,False,
veh121,truck,178380.9766138812,14,435,2200,1765,126.07142857142857,False,
veh122,dieselEuroSix,6552.772649944025,16,437,2100,1663,103.9375,False,
veh123,normalVehicle,1461.56618661607,12,440,2168,1728,144.0,False,
veh124,eVehicle,0.0,14,444,2102,1658,118.42857142857143,False,
veh125,eVehicle,0.0,12,446,2005,1559,129.91666666666666,False,
veh126,truck,183186.7030027805,1,452,2202,1750,1750.0,False,
veh127,eVehicle,0.0,18,466,2476,2010,111.66666666666667,False,
veh128,hovDieselEuroSix,5416.022196134252,18,469,2478,2009,111.61111111111111,False,
veh129,gasolineEuroSix,886.7251282156378,20,473,2202,1729,86.45,False,
veh130,normalVehicle,1559.7297396124195,20,474,2169,1695,84.75,False,
veh131,gasolineEuroSix,853.7397433507242,11,477,2093,1616,146.9090909090909,False,
veh132,normalVehicle,1269.919721711735,15,480,2209,1729,115.26666666666667,False,
veh133,hovDieselEuroSix,4393.787921405968,20,480,2130,1650,82.5,False,
veh134,hovDieselEuroSix,5526.104573758699,1,482,2171,1689,1689.0,False,
veh135,gasolineEuroSix,838.4638361109694,8,498,2219,1721,215.125,False,
veh136,hovDieselEuroSix,4976.81604325949,6,501,2220,1719,286.5,False,
veh137,highEmissions,1155.484337146146,18,503,2173,1670,92.77777777777777,False,
veh138,gasolineEuroSix,765.049506740196,19,506,2139,1633,85.94736842105263,False,
veh139,truck,145349.74080988957,6,517,2222,1705,284.1666666666667,False,
veh140,dieselEuroSix,6838.462895585661,3,518,2210,1692,564.0,False,
veh141,eVehicle,0.0,18,520,2174,1654,91.88888888888889,False,
veh142,normalVehicle,1260.5580923455132,9,523,2279,1756,195.11111111111111,False,
veh143,eVehicle,0.0,2,536,2212,1676,838.0,False,
veh144,normalVehicle,1422.5182546864223,3,537,2803,2266,755.3333333333334,False,
veh145,eVehicle,0.0,3,544,2224,1680,560.0,False,
veh146,hovDieselEuroSix,4327.024632710456,1,547,2481,1934,1934.0,False,
veh147,dieselEuroSix,5752.355897465138,15,549,2203,1654,110.26666666666667,False,
veh148,gasolineEuroSix,816.0784972498163,1,558,2281,1723,1723.0,False,
veh149,hovDieselEuroSix,4279.470148765856,9,562,2176,1614,179.33333333333334,False,
veh150,dieselEuroSix,5492.623305516023,8,563,2267,1704,213.0,False,
veh151,eVehicle,0.0,9,568,2225,1657,184.11111111111111,False,
veh152,gasolineEuroSix,921.9824313918132,4,571,2227,1656,414.0,False,
veh153,gasolineEuroSix,790.8109634859064,20,579,2351,1772,88.6,False,
veh154,hovDieselEuroSix,4929.850061380949,6,591,2229,1638,273.0,False,
veh155,hovDieselEuroSix,5375.708601784293,12,597,2805,2208,184.0,False,
veh156,normalVehicle,1567.290997968399,10,598,2353,1755,175.5,False,
veh157,hovDieselEuroSix,5137.3093133521,3,599,2230,1631,543.6666666666666,False,
veh158,gasolineEuroSix,857.904507034254,6,601,2483,1882,313.6666666666667,False,
veh159,eVehicle,0.0,6,602,2178,1576,262.6666666666667,False,
veh160,eVehicle,0.0,9,606,2481,1875,208.33333333333334,False,
veh161,eVehicle,0.0,17,609,2483,1874,110.23529411764706,False,
veh162,eVehicle,0.0,6,609,2261,1652,275.3333333333333,False,
veh163,normalVehicle,1476.3892215189148,9,612,2263,1651,183.44444444444446,False,
veh164,highEmissions,1243.5734376638065,10,615,2264,1649,164.9,False,
veh165,eVehicle,0.0,15,616,2423,1807,120.46666666666667,False,
veh166,normalVehicle,1235.1265063849805,11,629,2262,1633,148.45454545454547,False,
veh167,dieselEuroSix,5383.536779598348,16,630,2222,1592,99.5,False,
veh168,hovDieselEuroSix,5860.745016307276,16,635,2806,2171,135.6875,False,
veh169,eVehicle,0.0,4,639,2385,1746,436.5,False,
veh170,highEmissions,1341.3485662948785,1,642,2485,1843,1843.0,False,
veh171,dieselEuroSix,5586.555216806992,10,643,2485,1842,184.2,False,
veh172,eVehicle,0.0,13,647,2488,1841,141.6153846153846,False,
veh173,eVehicle,0.0,11,654,2264,1610,146.36363636363637,False,
veh174,eVehicle,0.0,14,657,2424,1767,126.21428571428571,False,
veh175,dieselEuroSix,5227.099458051315,7,659,2447,1788,255.42857142857142,False,
veh176,normalVehicle,1503.030887447726,9,661,2265,1604,178.22222222222223,False,
veh177,gasolineEuroSix,978.9023241455394,4,664,2486,1822,455.5,False,
veh178,highEmissions,1197.8176757127567,9,666,2267,1601,177.88888888888889,False,
veh179,hovDieselEuroSix,5029.88711367479,17,671,2487,1816,106.82352941176471,False,
veh180,gasolineEuroSix,904.0823522269745,7,672,2269,1597,228.14285714285714,False,
veh181,eVehicle,0.0,20,676,2488,1812,90.6,False,
