BASELINE, 
PARAMETERS,
window_size, threshold_L, threshold_H, alpha_ini, p_t_ini, min_packages, max_packages,
60,200,250,0.5,75,5,10,
WINDOWS,
step, NOx_total_w, NOx_total_acum, alpha, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
3240,223711.9352405367,9573916.038015112,0.7074656232408639,1.0279230312004848,0,223711.9352405367,83269.86205442439,39409.16730636638,0,498,62,
3300,224998.54974134214,9798914.587756455,0.743732253415104,1.0512627454717933,0,224998.54974134214,81899.51978804076,30167.54009777018,0,511,49,
3360,219631.72920502405,10018546.316961478,0.697644396499226,0.9380316549346226,0,219631.72920502405,75783.80337118653,22025.23323118444,0,500,34,
3420,203514.38264411176,10222060.69960559,0.5827133747362444,0.8352584463665091,0,203514.38264411176,53194.8764292783,2468.8264490870424,0,494,9,
3480,181691.97812890416,10403752.677734494,0.5913410781632872,1.0148060844337887,0,181691.97812890416,22750.693896264638,0.0,0,506,1,
3540,192441.9250676154,10596194.602802109,0.6819371412411266,1.153204413532765,0,192441.9250676154,0,0,0,496,0,
3600,189004.20791544716,10785198.810717557,0.6418195289181559,0.9411710993626823,0,189004.20791544716,0,1348.015478808949,1,495,30,
3660,178014.31430297554,10963213.125020532,0.5810296838058155,0.9052851426711696,0,178014.31430297554,0,18580.11298607049,1,482,83,
3720,171828.58962864647,11135041.714649178,0.6892609913951753,1.1862750055736075,0,171828.58962864647,0,31045.90141416568,1,454,124,
3780,164416.48403116703,11299458.198680345,0.6135457410478213,0.8901501009159186,0,164416.48403116703,29451.664799265844,56156.1678267434,1,433,174,
3840,158031.36571187878,11457489.564392224,0.5619276382614574,0.9158691857298041,0,158031.36571187878,75149.01937539066,73173.43014801895,0,414,175,
3900,149217.11605635352,11606706.680448577,0.6279319741197102,1.1174605614033561,0,149217.11605635352,118031.1162197398,76405.91368644983,0,406,175,
3960,146022.8684627878,11752729.548911365,0.74863692288143,1.1922261546418853,0,146022.8684627878,155606.6217671602,73342.29018667697,0,392,163,
4020,147773.40908735024,11900502.957998715,0.8050551196737872,1.075361226607965,0,147773.40908735024,193603.60706046675,70257.82209154549,0,380,145,
4080,144269.38715170443,12044772.34515042,0.8241436172721247,1.023710795859633,0,144269.38715170443,224339.22462187058,61446.941437192814,0,376,103,
4140,137812.4746673819,12182584.819817802,0.838224326837958,1.0170852619261188,0,137812.4746673819,237765.4261900033,43938.75942591625,0,368,81,
4200,138946.61416112384,12321531.433978926,0.9785910504194766,1.1674572296309096,0,138946.61416112384,230126.7944717257,27385.08517064968,0,351,60,
4260,134121.29650320302,12455652.73048213,1,1.184846604322939,0,134121.29650320302,208706.1040408099,14124.707698772361,0,326,39,
