vType;em_means
eVehicle;0.16666666666666666
gasolineEuroSix;0.3333333333333333
highEmissions;0.41666666666666663
normalVehicle;0.5833333333333333
hovDieselEuroSix;0.7499999999999999
dieselEuroSix;0.9166666666666665
truck;0.9999999999999999
