RREP;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
2100;314008.62426279025;5451772.5845963545;0.9159126458361943;4355989.605392483;314008.62426279025;138955.85428211268;0.0;0;457;35;
2160;316281.1811973335;5768053.765793688;0.8085958821063636;4643161.334833987;316281.1811973335;131678.49134315542;0.0;0;473;29;
2220;316562.5335578473;6084616.299351535;1.1350311902650292;4918862.745542293;316562.5335578473;121463.21063077015;0.0;0;483;27;
2280;333753.1095481485;6418369.4088996835;1.0225817290609733;5215802.912844247;333753.1095481485;112259.97506922139;0.0;0;494;19;
2340;328439.89185893827;6746809.300758622;1.0569177451729783;5506193.765876958;328439.89185893827;102747.71536266457;0.0;0;501;19;
2400;320904.9982649052;7067714.299023527;0.8743625063578871;5795621.71391298;320904.9982649052;94878.4528054436;0.0;0;508;17;
2460;327513.09130949446;7395227.390333021;1.197017364870426;6080042.180087139;327513.09130949446;84340.79830222116;235.50178061139292;0.2560773597278203;518;31;
2520;326758.20586445543;7721985.596197477;1.1439786115181159;6365617.155936942;326758.20586445543;75352.0755369243;1307.0847383661853;0.7829600848889422;526;42;
2580;322849.0508198946;8044834.647017371;0.8483559839223226;6657925.391335634;322849.0508198946;70822.48382866399;3105.6121470405947;1;531;66;
2640;329601.2203903951;8374435.867407766;0.9330780741440516;6953935.801056843;329601.2203903951;67251.66322788279;4826.882066515274;1;509;73;
2700;308423.20122133475;8682859.0686291;1.0885937630333073;7223169.626808979;308423.20122133475;74817.37032982375;17363.050969240736;1;519;91;
2760;298385.3076444456;8981244.376273546;1.084476707878112;7482513.772969812;298385.3076444456;83612.13292842623;18555.052969505494;1;525;104;
2820;300744.35581281537;9281988.732086362;1.174576234719784;7740973.384332715;300744.35581281537;93299.39478951768;20258.447973569502;0.8193933535786884;537;110;
2880;315675.87106052885;9597664.603146892;0.9688427999845661;8021770.914593799;315675.87106052885;109406.94029778952;24827.130708132936;0.3350302605241159;539;117;
2940;339069.1129332644;9936733.716080157;1.1320142773097308;8320087.513543913;339069.1129332644;125104.87714120462;25886.06533920267;0;547;113;
3000;358432.20994349034;10295165.926023647;1.0681222265656283;8640067.323331041;358432.20994349034;140686.82536628004;25195.048264166064;0;565;96;
3060;370662.8343099938;10665828.76033364;0.9213474043731671;8977561.6510836;370662.8343099938;151715.64727197654;19320.948545054987;0;577;84;
3120;375435.9018375496;11041264.66217119;1.0350322424574239;9315736.392192682;375435.9018375496;149572.80319864824;7172.446108788522;0;582;60;
3180;357833.2056286081;11399097.867799798;1.1529916003327432;9632061.900209311;357833.2056286081;145311.53626472558;6115.657469072044;0;571;42;
3240;354712.74911302055;11753810.61691282;1.1384789673713251;9945789.406496964;354712.74911302055;136891.33824949124;1826.1126911075896;0;578;39;
3300;344836.52632391197;12098647.143236732;1.00211352823184;10254549.845804531;344836.52632391197;128574.0476673486;701.7311719439134;0;593;23;
3360;357581.4961612534;12456228.639397986;1.0356009031930207;10574849.709450837;357581.4961612534;119753.5111690977;499.8716304862936;0;579;21;
3420;350263.5617222204;12806492.201120207;0.8138103320605367;10895816.099218879;350263.5617222204;112429.21818055288;0.0;0;567;14;
3480;359168.9525848307;13165661.153705038;0.8970959894172271;11222689.59618469;359168.9525848307;104355.35427579784;0.0;0;559;16;
3540;338944.72612410877;13504605.879829146;1.118961699021721;11521351.701144015;338944.72612410877;94284.69898460235;0.0;0;546;16;
3600;314220.061152521;13818825.940981667;0.9657255997203097;11800805.640706606;314220.061152521;86044.75070206639;451.58211494682894;0.2857650507698825;553;27;
3660;295022.16838381253;14113848.10936548;0.8692029606316204;12064536.502507681;295022.16838381253;79629.19885184603;1407.2747954642196;0.6977624648966805;518;41;
3720;239385.53103880255;14353233.640404282;1.0195195045552612;12267219.331382494;239385.53103880255;73164.12950859121;2710.606197742548;1;489;57;
3780;215253.14643737784;14568486.78684166;1.0812163048262526;12443548.690846128;215253.14643737784;71260.91016734729;7827.727402192344;1;466;89;
3840;201639.4765311185;14770126.263372779;1.069794332200931;12606675.571418013;201639.4765311185;81793.49721735939;20160.736039820473;1;439;110;
3900;181935.779430981;14952062.04280376;0.9498812082006561;12754415.62735377;181935.779430981;96272.32590738678;23027.759563833297;0.9103251391320307;432;123;
3960;185927.4289290785;15137989.47173284;0.9755846520178253;12905222.00881021;185927.4289290785;113160.28292778088;25668.21888855451;0.18638370463066095;415;141;
4020;177992.46130411414;15315981.933036953;1.0033705952999927;13047093.128683522;177992.46130411414;128188.55690066786;24058.60933058692;0;391;135;
4080;166163.33921960974;15482145.272256562;1.1113770460000583;13173246.89424713;166163.33921960974;142918.54992817008;24732.386441502746;0;376;134;
4140;160160.4278694124;15642305.700125976;1.008375367045258;13297105.808902914;160160.4278694124;156669.29679417802;22826.12516941526;0;371;115;
4200;166650.98948631756;15808956.689612294;0.9573020379856905;13429293.925021747;166650.98948631756;169852.9978713942;21799.41941908742;0;367;105;
4260;162066.56453160418;15971023.254143897;0.9958774081849033;13555508.902858695;162066.56453160418;175566.23998614895;14676.138788418864;0;350;98;
4320;163528.68658420254;16134551.9407281;0.8118299855867629;13689811.709961774;163528.68658420254;170551.32031381456;2291.55019794645;0;345;44;
4380;164244.09217774333;16298796.032905843;0.8173949161426111;13824629.585158383;164244.09217774333;164758.24661469506;1563.4805461640044;0;341;28;
4440;160160.77647239584;16458956.809378238;1.0813528354415345;13945861.659554884;160160.77647239584;155281.09420250307;255.02310678182724;0;337;12;
4500;159371.49529179878;16618328.304670038;1.1932750869238695;14062275.251717424;159371.49529179878;144541.61842018823;0.0;0;330;2;
4560;166990.26800229604;16785318.572672334;1.037273492152023;14191923.674002247;166990.26800229604;135206.15699082002;0.0;0;320;2;
4620;166850.53536515884;16952169.108037494;0.9574398745511656;14324306.373883564;166850.53536515884;126589.19811985953;0.0;0;311;1;
4680;153015.66883037827;17105184.776867874;0.8681396787422726;14446069.01427922;153015.66883037827;118775.94101117908;0;0;292;0;
4740;141641.03289854096;17246825.809766416;1.0008954233733933;14551677.811936319;141641.03289854096;109767.88220081854;0;0;268;0;
4800;127088.44916350502;17373914.25892992;1.1928306550154137;14635824.357519269;127088.44916350502;99032.40630567982;0;0;204;0;
4860;117721.85766287117;17491636.11659279;1.1082092559323202;14713650.681968577;117721.85766287117;89058.52300228894;0;0.04837968471600907;177;0;
4920;110341.35010569323;17601977.466698483;1.0158469793799114;14787421.540816594;110341.35010569323;79915.90018786975;0;0.5470738498855527;143;0;
4980;100244.83243905116;17702222.299137533;1.1441159115682198;14846478.20043919;100244.83243905116;69618.85698375577;0;1;139;0;
5040;91847.0880445453;17794069.38718208;0.8928704512252058;14906181.952239627;91847.0880445453;61583.022922728924;0;1;128;0;
5100;89157.96358280997;17883227.35076489;1.005508665275055;14959141.603872536;89157.96358280997;52533.44493525343;0;1;121;0;
5160;81876.80069932676;17965104.151464216;1.1809869553073078;14998502.8741808;81876.80069932676;41904.56233748766;0;1;92;0;
5220;61024.79702576383;18026128.94848998;1.0311179231204812;15022407.425974226;61024.79702576383;32624.501029403327;0;1;65;0;
5280;52064.340786364955;18078193.289276343;0.9836526927642674;15039060.269821078;52064.340786364955;23771.62679452492;0;1;56;0;
5340;48317.83646555821;18126511.125741903;0.9077117909765685;15054700.481811479;48317.83646555821;15602.220675735804;0;1;56;0;
5400;49099.268232715636;18175610.393974617;1.0191985237864996;15067108.603187881;49099.268232715636;6429.433961657307;0;1;51;0;
5460;44111.864262382674;18219722.258237;1.1828465125840908;15068637.992997238;44111.864262382674;0;0;1;46;0;
5520;32346.8918146264;18252069.150051627;0.8022836517801573;15072102.673347779;32346.8918146264;0;0;1;34;0;
5580;23998.82586140804;18276067.975913037;1.1134620930461558;15056016.863859525;23998.82586140804;0;0;1;32;0;
5640;18597.939976390033;18294665.915889427;1.1281943647701929;15033999.806704188;18597.939976390033;0;0;1;22;0;
5700;14527.470589538429;18309193.386478964;1.1544718323304033;15006966.291329833;14527.470589538429;0;0;1;17;0;
5760;4799.420634547036;18313992.80711351;1.0962013647332784;14972302.462833982;4799.420634547036;0;0;1;12;0;
5820;1048.5322299717554;18315041.33934348;1.1236559603489917;14932899.380491389;1048.5322299717554;0;0;1;12;0;
5880;725.8773637118913;18315767.216707192;1.0074713134092008;14897356.29057237;725.8773637118913;0;0;1;5;0;
5940;503.8147450101767;18316271.0314522;1.0245431459113516;14860976.552064572;503.8147450101767;0;0;1;5;0;
6000;588.3592883533917;18316859.390740555;0.97043627187526;14826629.205565415;588.3592883533917;0;0;1;5;0;
6060;586.8854003891616;18317446.276140943;0.8224493190082962;14797607.915481506;586.8854003891616;0;0;1;5;0;
6120;563.4455735449504;18318009.72171449;1.148004062070656;14756843.214820506;563.4455735449504;0;0;1;5;0;
VEHICLES;;;;;;;;;;;
id; vType; NOx_total_veh; n_packages; step_ini; step_fin; total_time(sec);average_package;enter_cz;;;
veh0;gasolineEuroSix;551.4242615545905;5;1;1135;1134;226.8;TRUE;;;
veh1;highEmissions;746.812231616779;19;4;1280;1276;67.15789473684211;TRUE;;;
veh2;hovDieselEuroSix;3440.071037799072;3;7;1281;1274;424.6666666666667;TRUE;;;
veh3;highEmissions;991.0708387167546;9;10;1283;1273;141.44444444444446;TRUE;;;
veh4;eVehicle;0.0;4;15;1172;1157;289.25;TRUE;;;
veh5;eVehicle;0.0;16;19;1474;1455;90.9375;TRUE;;;
veh6;highEmissions;669.1338058621228;15;22;1163;1141;76.06666666666666;TRUE;;;
veh7;highEmissions;781.5499570070766;16;25;1379;1354;84.625;TRUE;;;
veh8;normalVehicle;880.4950647147775;13;32;1311;1279;98.38461538461539;TRUE;;;
veh9;normalVehicle;937.9485922953634;7;35;1436;1401;200.14285714285714;TRUE;;;
veh10;normalVehicle;1164.538989898909;4;47;1438;1391;347.75;TRUE;;;
veh11;eVehicle;0.0;16;51;1476;1425;89.0625;TRUE;;;
veh12;hovDieselEuroSix;3484.5905754135256;1;61;1381;1320;1320.0;TRUE;;;
veh13;highEmissions;1017.1756142472047;13;64;1382;1318;101.38461538461539;TRUE;;;
veh14;dieselEuroSix;4334.54766827659;14;71;1313;1242;88.71428571428571;TRUE;;;
veh15;dieselEuroSix;3844.1435212868287;20;73;1366;1293;64.65;TRUE;;;
veh16;gasolineEuroSix;574.9067082854511;1;79;1446;1367;1367.0;TRUE;;;
veh17;hovDieselEuroSix;3560.9721558672554;15;82;1447;1365;91.0;TRUE;;;
veh18;normalVehicle;1193.0524990473064;9;82;1440;1358;150.88888888888889;TRUE;;;
veh19;eVehicle;0.0;8;84;1111;1027;128.375;TRUE;;;
veh20;gasolineEuroSix;745.245589906905;19;85;1441;1356;71.36842105263158;TRUE;;;
veh21;normalVehicle;1459.8929890273375;4;88;1443;1355;338.75;TRUE;;;
veh22;normalVehicle;874.0182122890903;11;91;1315;1224;111.27272727272727;TRUE;;;
veh23;eVehicle;0.0;1;94;1443;1349;1349.0;TRUE;;;
veh24;eVehicle;0.0;1;107;1567;1460;1460.0;TRUE;;;
veh25;eVehicle;0.0;1;108;1484;1376;1376.0;TRUE;;;
veh27;truck;129449.0490433902;1;111;1445;1334;1334.0;TRUE;;;
veh26;truck;111483.64266161289;18;111;1486;1375;76.38888888888889;TRUE;;;
veh28;normalVehicle;1235.2649641062715;13;117;1487;1370;105.38461538461539;TRUE;;;
veh29;eVehicle;0.0;7;124;1449;1325;189.28571428571428;TRUE;;;
veh30;normalVehicle;1217.3339196763907;14;134;1451;1317;94.07142857142857;TRUE;;;
veh31;highEmissions;1109.3441614811002;1;135;1489;1354;1354.0;TRUE;;;
veh32;gasolineEuroSix;552.7163137074454;17;147;1338;1191;70.05882352941177;TRUE;;;
veh33;gasolineEuroSix;746.2212008823512;8;150;1452;1302;162.75;TRUE;;;
veh34;truck;110822.84097139545;15;152;1568;1416;94.4;TRUE;;;
veh35;gasolineEuroSix;774.5704194292224;16;153;1491;1338;83.625;TRUE;;;
veh36;dieselEuroSix;5090.572049745831;18;156;1570;1414;78.55555555555556;TRUE;;;
veh37;truck;92033.41047034682;8;156;1367;1211;151.375;TRUE;;;
veh38;eVehicle;0.0;12;159;1444;1285;107.08333333333333;TRUE;;;
veh39;hovDieselEuroSix;2771.306447428605;8;162;1494;1332;166.5;TRUE;;;
veh40;hovDieselEuroSix;3796.6699808364997;8;163;1446;1283;160.375;TRUE;;;
veh41;truck;123780.3072363144;15;171;1572;1401;93.4;TRUE;;;
veh42;normalVehicle;1334.8316400970339;10;174;1448;1274;127.4;TRUE;;;
veh43;truck;119798.60226593456;1;181;1450;1269;1269.0;TRUE;;;
veh44;eVehicle;0.0;14;182;1454;1272;90.85714285714286;TRUE;;;
veh45;normalVehicle;1397.046993542467;18;185;1492;1307;72.61111111111111;TRUE;;;
veh46;gasolineEuroSix;560.7760253242585;4;190;1388;1198;299.5;TRUE;;;
veh47;truck;83021.9735854288;6;192;1431;1239;206.5;TRUE;;;
veh48;eVehicle;0.0;10;193;1563;1370;137.0;TRUE;;;
veh49;hovDieselEuroSix;2857.354968660628;4;196;1609;1413;353.25;TRUE;;;
veh50;highEmissions;819.6758115829542;11;201;1610;1409;128.0909090909091;TRUE;;;
veh51;gasolineEuroSix;532.3108792051503;17;202;1225;1023;60.1764705882353;TRUE;;;
veh52;gasolineEuroSix;691.5013597600251;14;208;1611;1403;100.21428571428571;TRUE;;;
veh53;normalVehicle;1284.769320258895;17;209;1456;1247;73.3529411764706;TRUE;;;
veh54;eVehicle;0.0;7;212;1574;1362;194.57142857142858;TRUE;;;
veh55;highEmissions;1081.1290528813875;10;215;1575;1360;136.0;TRUE;;;
veh56;eVehicle;0.0;10;215;1552;1337;133.7;TRUE;;;
veh57;hovDieselEuroSix;3106.304040977048;19;227;1432;1205;63.421052631578945;TRUE;;;
veh58;gasolineEuroSix;660.4776158690134;16;229;1452;1223;76.4375;TRUE;;;
veh59;normalVehicle;1277.2441893673163;17;232;1613;1381;81.23529411764706;TRUE;;;
veh60;truck;104004.59754773704;13;236;1554;1318;101.38461538461539;TRUE;;;
veh61;dieselEuroSix;3824.31952891786;19;238;1301;1063;55.94736842105263;TRUE;;;
veh62;eVehicle;0.0;2;241;1556;1315;657.5;TRUE;;;
veh63;hovDieselEuroSix;2683.300323136059;16;244;1454;1210;75.625;TRUE;;;
veh64;normalVehicle;898.219742989791;8;248;1523;1275;159.375;TRUE;;;
veh65;eVehicle;0.0;13;263;1626;1363;104.84615384615384;TRUE;;;
veh66;normalVehicle;914.1579892562511;14;268;1590;1322;94.42857142857143;TRUE;;;
veh67;gasolineEuroSix;605.1667843024359;6;269;1611;1342;223.66666666666666;TRUE;;;
veh68;normalVehicle;1161.5847089546573;12;270;1627;1357;113.08333333333333;TRUE;;;
veh69;dieselEuroSix;5570.446140855998;18;271;1577;1306;72.55555555555556;TRUE;;;
veh70;normalVehicle;1251.8632418965935;12;274;1579;1305;108.75;TRUE;;;
veh71;hovDieselEuroSix;3350.337065213388;3;275;1558;1283;427.6666666666667;TRUE;;;
veh72;dieselEuroSix;3819.00118945824;15;278;1555;1277;85.13333333333334;TRUE;;;
veh73;truck;169208.04658555175;17;281;2303;2022;118.94117647058823;FALSE;;;
veh74;gasolineEuroSix;604.2116855845193;4;283;1556;1273;318.25;TRUE;;;
veh75;dieselEuroSix;4955.379225967823;6;286;1613;1327;221.16666666666666;TRUE;;;
veh76;normalVehicle;1286.218593310739;17;289;1581;1292;76.0;TRUE;;;
veh77;normalVehicle;1268.7451982886546;13;291;1614;1323;101.76923076923077;TRUE;;;
veh78;dieselEuroSix;5022.7585136359585;12;295;1559;1264;105.33333333333333;TRUE;;;
veh79;gasolineEuroSix;772.1877504692226;16;300;1616;1316;82.25;TRUE;;;
veh80;hovDieselEuroSix;3058.558146529854;1;302;1494;1192;1192.0;TRUE;;;
veh81;normalVehicle;1042.9799666508923;16;307;1558;1251;78.1875;TRUE;;;
veh82;gasolineEuroSix;654.944252425391;2;310;1560;1250;625.0;TRUE;;;
veh83;hovDieselEuroSix;2835.2126733716605;10;313;1562;1249;124.9;TRUE;;;
veh84;eVehicle;0.0;20;315;1618;1303;65.15;TRUE;;;
veh85;normalVehicle;892.8577571776447;19;316;1539;1223;64.36842105263158;TRUE;;;
veh87;eVehicle;0.0;19;318;1619;1301;68.47368421052632;TRUE;;;
veh86;highEmissions;835.8966670445571;13;319;1540;1221;93.92307692307692;TRUE;;;
veh88;normalVehicle;1053.9902064408247;6;320;1592;1272;212.0;TRUE;;;
veh89;gasolineEuroSix;551.5872624429998;6;326;1496;1170;195.0;TRUE;;;
veh90;normalVehicle;838.8936361727178;17;329;1502;1173;69.0;TRUE;;;
veh91;truck;160014.78900117203;8;333;2450;2117;264.625;FALSE;;;
veh92;truck;163420.2132136114;1;337;2526;2189;2189.0;FALSE;;;
veh93;highEmissions;1358.6756392321015;7;338;2541;2203;314.7142857142857;FALSE;;;
veh94;eVehicle;0.0;18;339;1629;1290;71.66666666666667;TRUE;;;
veh95;truck;158301.39511998362;18;343;2289;1946;108.11111111111111;FALSE;;;
veh96;truck;159823.67860982637;8;344;2336;1992;249.0;FALSE;;;
veh97;eVehicle;0.0;13;352;1677;1325;101.92307692307692;TRUE;;;
veh98;hovDieselEuroSix;5243.23999516309;17;356;2338;1982;116.58823529411765;FALSE;;;
veh99;eVehicle;0.0;12;359;1563;1204;100.33333333333333;TRUE;;;
veh100;highEmissions;1307.3929094112161;19;364;2324;1960;103.15789473684211;FALSE;;;
veh101;dieselEuroSix;7404.531112975415;12;369;2526;2157;179.75;FALSE;;;
veh103;highEmissions;1473.0139828997535;15;371;2543;2172;144.8;FALSE;;;
veh102;hovDieselEuroSix;5664.153915062025;9;372;2528;2156;239.55555555555554;FALSE;;;
veh104;dieselEuroSix;6631.826493064141;18;373;2625;2252;125.11111111111111;FALSE;;;
veh105;normalVehicle;2085.3958183861555;20;375;2545;2170;108.5;FALSE;;;
veh106;truck;159348.38978806813;1;378;2379;2001;2001.0;FALSE;;;
veh107;dieselEuroSix;7210.245840256912;13;390;2459;2069;159.15384615384616;FALSE;;;
veh108;eVehicle;0.0;17;392;1621;1229;72.29411764705883;TRUE;;;
veh109;dieselEuroSix;6548.3062541879435;5;393;2483;2090;418.0;FALSE;;;
veh110;dieselEuroSix;6535.770473560871;17;396;2581;2185;128.52941176470588;FALSE;;;
veh111;highEmissions;1427.7843337655406;18;396;2755;2359;131.05555555555554;FALSE;;;
veh112;dieselEuroSix;7017.530649423022;7;400;2249;1849;264.14285714285717;FALSE;;;
veh113;hovDieselEuroSix;4525.379970694318;14;403;2389;1986;141.85714285714286;FALSE;;;
veh114;gasolineEuroSix;1253.8369043269906;2;404;2547;2143;1071.5;FALSE;;;
veh115;dieselEuroSix;6453.48417628173;16;414;2598;2184;136.5;FALSE;;;
veh116;gasolineEuroSix;1069.5337053696876;12;421;2391;1970;164.16666666666666;FALSE;;;
veh117;hovDieselEuroSix;4781.132413070835;19;424;2470;2046;107.6842105263158;FALSE;;;
veh118;gasolineEuroSix;940.1662391873015;18;427;2479;2052;114.0;FALSE;;;
veh119;normalVehicle;1868.2587005794255;7;429;2599;2170;310.0;FALSE;;;
veh120;highEmissions;1321.8665971804692;17;431;2596;2165;127.3529411764706;FALSE;;;
veh121;truck;218771.1452519288;14;434;2601;2167;154.78571428571428;FALSE;;;
veh122;dieselEuroSix;7155.160189693308;16;436;2463;2027;126.6875;FALSE;;;
veh123;normalVehicle;1850.2847414555242;12;439;2583;2144;178.66666666666666;FALSE;;;
veh124;eVehicle;0.0;14;443;1593;1150;82.14285714285714;TRUE;;;
veh125;eVehicle;0.0;12;445;1542;1097;91.41666666666667;TRUE;;;
veh126;truck;222958.54548351382;1;451;2603;2152;2152.0;FALSE;;;
veh127;eVehicle;0.0;18;465;1931;1466;81.44444444444444;TRUE;;;
veh128;hovDieselEuroSix;6009.505411840054;18;468;2756;2288;127.11111111111111;FALSE;;;
veh129;gasolineEuroSix;1091.2529658901037;20;472;2598;2126;106.3;FALSE;;;
veh130;normalVehicle;1908.8447027807852;20;473;2584;2111;105.55;FALSE;;;
veh131;gasolineEuroSix;946.1249611357158;11;476;2380;1904;173.0909090909091;FALSE;;;
veh132;normalVehicle;1672.884199786275;15;479;2702;2223;148.2;FALSE;;;
veh133;hovDieselEuroSix;5112.068669661487;20;479;2480;2001;100.05;FALSE;;;
veh134;hovDieselEuroSix;6474.637064407762;1;481;2586;2105;2105.0;FALSE;;;
veh135;gasolineEuroSix;1036.7685999523515;8;497;2627;2130;266.25;FALSE;;;
veh136;hovDieselEuroSix;6241.055717352392;6;500;2628;2128;354.6666666666667;FALSE;;;
veh137;highEmissions;1531.0859161285134;18;502;2588;2086;115.88888888888889;FALSE;;;
veh138;gasolineEuroSix;1057.6904687074777;19;505;2628;2123;111.73684210526316;FALSE;;;
veh139;truck;184963.69806506348;6;516;2634;2118;353.0;FALSE;;;
veh140;dieselEuroSix;8341.270373937776;3;517;2703;2186;728.6666666666666;FALSE;;;
veh141;eVehicle;0.0;18;519;1578;1059;58.833333333333336;TRUE;;;
veh142;normalVehicle;1532.35347788123;9;522;2674;2152;239.11111111111111;FALSE;;;
veh143;eVehicle;0.0;2;535;1601;1066;533.0;TRUE;;;
veh144;normalVehicle;1735.5582127460102;3;536;3308;2772;924.0;FALSE;;;
veh145;eVehicle;0.0;3;543;1631;1088;362.6666666666667;TRUE;;;
veh146;hovDieselEuroSix;4785.066619271799;1;546;2818;2272;2272.0;FALSE;;;
veh147;dieselEuroSix;7611.1377602268785;15;548;2605;2057;137.13333333333333;FALSE;;;
veh148;gasolineEuroSix;1062.7284343228869;1;557;2703;2146;2146.0;FALSE;;;
veh149;hovDieselEuroSix;5613.52442395656;9;561;2590;2029;225.44444444444446;FALSE;;;
veh150;dieselEuroSix;6600.612700408931;8;562;2645;2083;260.375;FALSE;;;
veh151;eVehicle;0.0;9;567;1756;1189;132.11111111111111;TRUE;;;
veh152;gasolineEuroSix;1132.40577076092;4;570;2635;2065;516.25;FALSE;;;
veh153;gasolineEuroSix;1040.9849230753205;20;578;2807;2229;111.45;FALSE;;;
veh154;hovDieselEuroSix;6021.154724506993;6;590;2637;2047;341.1666666666667;FALSE;;;
veh155;hovDieselEuroSix;6583.464597890583;12;596;3310;2714;226.16666666666666;FALSE;;;
veh156;normalVehicle;2090.7916220734824;10;597;2809;2212;221.2;FALSE;;;
