vType;em_means
eVehicle;0.0
gasolineEuroSix;0.49844089527077623
highEmissions;0.7005494432515929
normalVehicle;0.8346159017882212
hovDieselEuroSix;2.587538501489771
dieselEuroSix;3.7071902376578385
truck;77.30333071765187
