1;2;3;4;5;6;7;8;9;10;11
VE
PARAMETERS
window_size;threshold_L;threshold_H;p_t_ini;e_ini;size_ratio;subs_NOx;min_packages;max_packages
60;80000;100000;100000;4000;4;9000;1;20
ALL SIMULATION RESULTS
total_steps(sec);minutes;avg_time_per_package (sec);p_t_total_all_steps;e_t_total_all_steps;p_t_control_zone_all_steps;e_t_control_zone_all_steps;avg_k_all_steps;veh_enter_cz_all_steps;not_veh_enter_cz_all_steps;avg_total_time_all_steps
16906;282.0;2209.7036980556613;21269734867.806164;161119604.58618075;43457067.04136491;2173078.932939093;0.23962130943259075;634;4321;2208.7598385469223
WINDOWS
step;NOx_total_w;NOx_total_acum;lambda;p_t_total;e_t_total;p_t_control_zone;e_t_control_zone;k_control_zone;num_veh_total;num_vehicles_control_zone
1320;380612.40643432236;4159533.9582978263;1.0792557579952908;3504978.7980972636;380612.40643432236;268396.9925464288;0;0;438;0
1380;387521.55611814477;4547055.514415971;0.9361002066071967;3858800.746777549;387521.55611814477;259972.09068696405;0;0;443;0
1440;393176.6737313593;4940232.188147331;0.8621917999247126;4220938.515711619;393176.6737313593;252212.36448764164;0;0;445;0
1500;406724.45377593674;5346956.641923267;1.1828852288827125;4585079.101247777;406724.45377593674;241566.39742769723;0;0;448;0
1560;426744.8818910263;5773701.523814294;0.9346378180450508;4978177.021689181;426744.8818910263;233154.65706529177;0;0;463;0
1620;446269.11658269394;6219970.640396987;0.8370983373520592;5394310.5981272;446269.11658269394;225620.77202912324;0;0;481;0
1680;478056.22083089943;6698026.861227887;0.8386865507333856;5842174.103131698;478056.22083089943;218072.59307252278;0;0;506;0
1740;501956.62646540854;7199983.487693295;1.1389977465389838;6303126.810721703;501956.62646540854;207821.6133536719;0;0;517;0
1800;517851.55318819033;7717835.040881485;1.0414904125467563;6783484.709058209;517851.55318819033;198448.19964075112;0;0;534;0
1860;547047.4471745568;8264882.488056041;1.122851309309752;7290109.509097615;547047.4471745568;188342.53785696335;0;0;553;0
1920;541194.2588850402;8806076.746941082;1.091892714677527;7791995.630254264;541194.2588850402;178515.5034248656;0;0;572;0
1980;574018.4056188827;9380095.152559966;1.0144912365818803;8329492.351356199;574018.4056188827;169385.08229562867;0;0;592;0
2040;606614.0340489909;9986709.186608957;1.1892463055917482;8893293.518403888;606614.0340489909;158681.86554530295;0;0;612;0
2100;601908.0570436303;10588617.243652588;0.9514137508833413;9460950.680415718;601908.0570436303;150119.14178735288;0;0;631;0
2160;613134.1788084297;11201751.422461018;1.0208162525092908;10037335.474133814;613134.1788084297;140931.79551476927;0;0;652;0
2220;641836.0367080286;11843587.459169047;1.1317618657011979;10638428.083676599;641836.0367080286;130745.93872345849;0;0;663;0
2280;645182.3878020757;12488769.846971123;1.0474079009456985;11245903.78704463;645182.3878020757;121319.2676149472;0;0;683;0
2340;665964.070118837;13154733.91708996;1.1446827601243108;11870659.277798992;665964.070118837;111017.12277382839;0;0;700;0
2400;674255.1530441279;13828989.070134088;1.0309408581027049;12507800.55995142;674255.1530441279;101738.65505090405;0;0;701;0
2460;679921.5664399989;14508910.636574088;1.0818287344859694;13148776.291949926;679921.5664399989;92002.19644053033;0;0;709;0
2520;683545.9518638813;15192456.588437969;0.8183297534622649;13802862.372689165;683545.9518638813;84665.6856460912;28.456986721249194;0.39989017797348353;702;9
2580;667486.9052141777;15859943.493652146;0.8911593102606188;14438267.54273396;667486.9052141777;77146.99255968517;501.7407059395478;0.7667157176954402;709;25
