RRE;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
60;80000;100000;100000;4000;4;9000;1;20;;;
ALL SIMULATION RESULTS;;;;;;;;;;;
total_steps(sec); minutes; avg_time_per_package (sec); p_t_total_all_steps; e_t_total_all_steps; p_t_control_zone_all_steps;  e_t_control_zone_all_steps; avg_k_all_steps; veh_enter_cz_all_steps; avg_total_time_all_steps;;
5053;84.0;1.379.755.033.557.040;2.978.410.592.863.310;9.055.836.944.211.610;8.765.412.141.932.460;6.037.471.885.089.170;3.489.359.792.150.130;24;13.939.642.857.142.800;;
WINDOWS;;;;;;;;;;;
step; NOx_total_w; NOx_total_acum; lambda; p_t_total; e_t_total; p_t_control_zone; e_t_control_zone; k_control_zone; num_veh_total; num_vehicles_control_zone;  
2520;18.150.253.290.508.700;5.516.795.080.007.720;11.439.786.115.181.100;41.622.040.196.162.100;18.150.253.290.508.700;10.861.165.959.971.200;0;0;38;0;
2580;1.761.629.241.871.520;5.692.958.004.194.870;0.8483559839223226;4.307.826.128.382.160;1.761.629.241.871.520;10.097.645.574.441.100;0;0;35;0;
2640;17.365.586.018.403.500;5.866.613.864.378.910;0.9330780741440516;4.447.891.177.897.010;17.365.586.018.403.500;9.257.875.307.711.490;0;0;34;0;
2700;14.277.082.929.317.700;600.938.469.367.209;10.885.937.630.333.000;455.147.263.172.099;14.277.082.929.317.700;8.692.764.842.242.280;4.146.239.212.607.630;0.3710623461442505;28;1;
2760;12.934.104.057.996.000;61.387.257.342.520.500;1.084.476.707.878.110;4.641.772.510.817.330;12.934.104.057.996.000;81.092.929.864.973;3.925.571.813.453.160;0.6536175788788576;27;1;
2820;13.223.768.418.256.800;6.270.963.418.434.610;1.174.576.234.719.780;4.731.725.450.549.990;13.223.768.418.256.800;7.364.267.008.070.690;3.120.926.328.211.980;0.9453535067513498;27;1;
2880;1.169.554.970.462.220;6.387.918.915.480.840;0.9688427999845661;4.813.802.606.796.770;1.169.554.970.462.220;6.895.951.222.920.550;4.036.427.348.359.690;1;27;1;
2940;1.127.389.929.937.940;6.500.657.908.474.630;11.320.142.773.097.300;4.885.789.085.807.410;1.127.389.929.937.940;6.467.918.249.281.680;5.907.798.759.398.940;1;26;2;
3000;11.538.975.740.735.000;6.616.047.665.881.980;10.681.222.265.656.200;4.962.726.443.058.400;11.538.975.740.735.000;6.258.959.066.372.100;752.350.820.999.484;1;27;2;
3060;12.151.416.117.210.400;673.756.182.705.409;0.9213474043731671;5.051.072.097.673.070;12.151.416.117.210.400;6.275.492.830.873.150;8.457.464.284.369.040;1;29;3;
