vType;em_means
eVehicle;0.0
gasolineEuroSix;0.49469484281522214
highEmissions;0.7065149446699557
normalVehicle;0.8425117607527703
hovDieselEuroSix;2.5971843246820034
dieselEuroSix;3.6880177618865257
truck;77.40809035808415
