vType;em_means
eVehicle-1;0.007142857142857137
eVehicle-2;0.014285714285714275
eVehicle-3;0.02142857142857141
eVehicle-4;0.02857142857142855
eVehicle-5;0.035714285714285685
eVehicle-6;0.04285714285714282
eVehicle-7;0.04999999999999996
eVehicle-8;0.0571428571428571
eVehicle-9;0.06428571428571424
eVehicle-10;0.07142857142857137
eVehicle-11;0.0785714285714285
eVehicle-12;0.08571428571428563
eVehicle-13;0.09285714285714276
eVehicle-14;0.0999999999999999
eVehicle-15;0.10714285714285703
eVehicle-16;0.11428571428571416
eVehicle-17;0.12142857142857129
eVehicle-18;0.12857142857142842
eVehicle-19;0.13571428571428557
eVehicle-20;0.1428571428571427
gasolineEuroSix-20;0.14999999999999986
gasolineEuroSix-19;0.157142857142857
gasolineEuroSix-18;0.16428571428571415
gasolineEuroSix-17;0.1714285714285713
gasolineEuroSix-16;0.17857142857142844
gasolineEuroSix-15;0.18571428571428558
highEmissions-20;0.19285714285714273
gasolineEuroSix-14;0.19999999999999987
highEmissions-19;0.20714285714285702
gasolineEuroSix-13;0.21428571428571416
highEmissions-18;0.2214285714285713
highEmissions-17;0.22857142857142845
gasolineEuroSix-12;0.2357142857142856
normalVehicle-20;0.24285714285714274
highEmissions-16;0.2499999999999999
normalVehicle-19;0.257142857142857
gasolineEuroSix-11;0.2642857142857141
normalVehicle-18;0.27142857142857124
highEmissions-15;0.27857142857142836
normalVehicle-17;0.2857142857142855
gasolineEuroSix-10;0.2928571428571426
highEmissions-14;0.2999999999999997
normalVehicle-16;0.30714285714285683
highEmissions-13;0.31428571428571395
gasolineEuroSix-9;0.32142857142857106
normalVehicle-15;0.3285714285714282
highEmissions-12;0.3357142857142853
normalVehicle-14;0.3428571428571424
gasolineEuroSix-8;0.34999999999999953
highEmissions-11;0.35714285714285665
normalVehicle-13;0.36428571428571377
normalVehicle-12;0.3714285714285709
highEmissions-10;0.378571428571428
gasolineEuroSix-7;0.3857142857142851
normalVehicle-11;0.39285714285714224
highEmissions-9;0.39999999999999936
gasolineEuroSix-6;0.4071428571428565
normalVehicle-10;0.4142857142857136
highEmissions-8;0.4214285714285707
normalVehicle-9;0.4285714285714278
gasolineEuroSix-5;0.43571428571428494
highEmissions-7;0.44285714285714206
normalVehicle-8;0.4499999999999992
highEmissions-6;0.4571428571428563
normalVehicle-7;0.4642857142857134
gasolineEuroSix-4;0.47142857142857053
hovDieselEuroSix-20;0.47857142857142765
hovDieselEuroSix-19;0.48571428571428477
normalVehicle-6;0.4928571428571419
highEmissions-5;0.499999999999999
hovDieselEuroSix-18;0.5071428571428561
hovDieselEuroSix-17;0.5142857142857132
hovDieselEuroSix-16;0.5214285714285704
gasolineEuroSix-3;0.5285714285714275
normalVehicle-5;0.5357142857142846
hovDieselEuroSix-15;0.5428571428571417
highEmissions-4;0.5499999999999988
hovDieselEuroSix-14;0.5571428571428559
dieselEuroSix-20;0.5642857142857131
dieselEuroSix-19;0.5714285714285702
hovDieselEuroSix-13;0.5785714285714273
dieselEuroSix-18;0.5857142857142844
normalVehicle-4;0.5928571428571415
hovDieselEuroSix-12;0.5999999999999986
dieselEuroSix-17;0.6071428571428558
dieselEuroSix-16;0.6142857142857129
highEmissions-3;0.62142857142857
hovDieselEuroSix-11;0.6285714285714271
dieselEuroSix-15;0.6357142857142842
gasolineEuroSix-2;0.6428571428571414
hovDieselEuroSix-10;0.6499999999999985
dieselEuroSix-14;0.6571428571428556
normalVehicle-3;0.6642857142857127
dieselEuroSix-13;0.6714285714285698
hovDieselEuroSix-9;0.6785714285714269
dieselEuroSix-12;0.685714285714284
hovDieselEuroSix-8;0.6928571428571412
dieselEuroSix-11;0.6999999999999983
highEmissions-2;0.7071428571428554
hovDieselEuroSix-7;0.7142857142857125
dieselEuroSix-10;0.7214285714285696
dieselEuroSix-9;0.7285714285714268
normalVehicle-2;0.7357142857142839
hovDieselEuroSix-6;0.742857142857141
dieselEuroSix-8;0.7499999999999981
gasolineEuroSix-1;0.7571428571428552
hovDieselEuroSix-5;0.7642857142857123
dieselEuroSix-7;0.7714285714285695
dieselEuroSix-6;0.7785714285714266
hovDieselEuroSix-4;0.7857142857142837
highEmissions-1;0.7928571428571408
dieselEuroSix-5;0.7999999999999979
normalVehicle-1;0.807142857142855
hovDieselEuroSix-3;0.8142857142857122
dieselEuroSix-4;0.8214285714285693
dieselEuroSix-3;0.8285714285714264
hovDieselEuroSix-2;0.8357142857142835
dieselEuroSix-2;0.8428571428571406
hovDieselEuroSix-1;0.8499999999999978
dieselEuroSix-1;0.8571428571428549
truck-20;0.864285714285712
truck-19;0.8714285714285691
truck-18;0.8785714285714262
truck-17;0.8857142857142833
truck-16;0.8928571428571405
truck-15;0.8999999999999976
truck-14;0.9071428571428547
truck-13;0.9142857142857118
truck-12;0.9214285714285689
truck-11;0.928571428571426
truck-10;0.9357142857142832
truck-9;0.9428571428571403
truck-8;0.9499999999999974
truck-7;0.9571428571428545
truck-6;0.9642857142857116
truck-5;0.9714285714285688
truck-4;0.9785714285714259
truck-3;0.985714285714283
truck-2;0.9928571428571401
truck-1;0.9999999999999972
