RREP
PARAMETERS,
window_size, threshold_L, threshold_H, p_t_ini, min_packages, max_packages,
60,80000,100000,100000,1,20,
WINDOWS,
step, NOx_total_w, NOx_total_acum, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
3300,40128.246786928205,1486110.177067095,1.00211352823184,15922.6658903539,40128.246786928205,0,0,1,481,0,
3360,40653.971687518155,1526764.148754613,1.0356009031930207,19295.00506292331,40653.971687518155,0,0,1,479,0,
3420,40856.29560002445,1567620.4443546375,0.8138103320605367,30854.12870876844,40856.29560002445,0,0,1,479,0,
3480,41983.85558520349,1609604.299939841,0.8970959894172271,40542.52867495176,41983.85558520349,0,0,1,494,0,
3540,41446.2837355386,1651050.5836753796,1.118961699021721,41706.191245708396,41446.2837355386,0,0,1,492,0,
3600,41603.7875370519,1692654.3712124315,0.9657255997203097,48543.85719282915,41603.7875370519,0,0,1,490,0,
3660,43250.5056332231,1735904.8768456546,0.8692029606316204,60503.05624331392,43250.5056332231,0,0,1,510,0,
3720,44766.168392431886,1780671.0452380865,1.0195195045552612,68566.52247175641,44766.168392431886,0,0,1,523,0,
3780,45179.22596480406,1825850.2712028907,1.0812163048262526,74821.96146281538,45179.22596480406,0,0,1,543,0,
3840,45792.8112027683,1871643.082405659,1.069794332200931,82102.17670635016,45792.8112027683,0,0,1,569,0,
3900,48795.37477787849,1920438.4571835373,0.9498812082006561,96701.82798900503,48795.37477787849,0,0,1,594,0,
3960,51321.88836813717,1971760.3455516745,0.9755846520178253,112902.66888450048,51321.88836813717,0,0,1,618,0,
4020,53649.08322552851,2025409.428777203,1.0033705952999927,130430.41067922924,53649.08322552851,0,0,1,630,0,
4080,53481.67544841887,2078891.1042256218,1.1113770460000583,143902.51247164604,53481.67544841887,0,0,1,658,0,
4140,56546.59425065647,2135437.698476278,1.008375367045258,164147.59350867322,56546.59425065647,0,0,1,681,0,
4200,55595.922065371706,2191033.62054165,0.9573020379856905,185280.64220656006,55595.922065371706,0,0,1,695,0,
4260,58526.74675907685,2249560.367300727,0.9958774081849033,207955.80227098038,58526.74675907685,0,0,1,712,0,
4320,59696.10517709755,2309256.4724778244,0.8118299855867629,238426.02796695445,59696.10517709755,0,0,1,740,0,
4380,61773.23687660084,2371029.7093544253,0.8173949161426111,270773.04786242126,61773.23687660084,0,0,1,759,0,
4440,63962.61059193435,2434992.31994636,1.0813528354415345,295806.9563784604,63962.61059193435,0,0,1,781,0,
4500,64737.92392038702,2499730.243866747,1.1932750869238695,317586.9771695881,64737.92392038702,0,0,1,792,0,
4560,63408.90645751444,2563139.1503242613,1.037273492152023,343654.0379096297,63408.90645751444,0,0,1,800,0,
4620,64457.39848240767,2627596.5488066687,0.9574398745511656,373643.6009081954,64457.39848240767,0,0,1,821,0,
4680,68190.7767028094,2695787.3255094783,0.8681396787422726,410581.349176283,68190.7767028094,0,0,1,853,0,
4740,71332.34966590228,2767119.6751753804,1.0008954233733933,445881.4636007431,71332.34966590228,0,0,1,876,0,
4800,74865.4894478481,2841985.1646232284,1.1928306550154137,477805.04946803633,74865.4894478481,0,0,1,903,0,
4860,76734.03145974893,2918719.196082977,1.1082092559323202,514643.54771422176,76734.03145974893,0,0,1,924,0,
4920,79367.16427232348,2998086.360355301,1.0158469793799114,557440.2207288684,79367.16427232348,0,0,1,951,0,
4980,81769.36685957258,3079855.7272148733,1.1441159115682198,598021.414771985,81769.36685957258,0,0,1,966,0,
5040,81437.97778055853,3161293.704995432,0.8928704512252058,647316.0563084361,81437.97778055853,0,0,1,971,0,
5100,81892.7379791931,3243186.442974625,1.005508665275055,693010.4823377272,81892.7379791931,0,0,1,977,0,
5160,80705.02250391098,3323891.465478536,1.1809869553073078,731199.9744505751,80705.02250391098,0,0,1,953,0,
5220,80484.11006048408,3404375.5755390204,1.0311179231204812,774563.8392787218,80484.11006048408,0,0,1,968,0,
5280,81324.67015762156,3485700.245696642,0.9836526927642674,820477.0124968297,81324.67015762156,0,0,1,987,0,
5340,82872.59753103065,3568572.8432276724,0.9077117909765685,870671.985552704,82872.59753103065,0,0,1,1008,0,
5400,85317.02042157631,3653889.8636492486,1.0191985237864996,919297.8591179663,85317.02042157631,0,0,1,1036,0,
5460,86168.54565758315,3740058.4093068317,1.1828465125840908,962883.9303225222,86168.54565758315,0,0,1,1017,0,
5520,85320.76585244233,3825379.175159274,0.8022836517801573,1019322.4847108789,85320.76585244233,0,0,1,1003,0,
5580,84627.36029162131,3910006.5354508953,1.1134620930461558,1063865.2096528388,84627.36029162131,0,0,1,977,0,
5640,81719.27742892037,3991725.8128798157,1.1281943647701929,1104969.4899500322,81719.27742892037,0,0,1,963,0,
5700,82457.39163065708,4074183.2045104727,1.1544718323304033,1145865.8956167947,82457.39163065708,0,0,1,953,0,
5760,80271.03020782341,4154454.234718296,1.0962013647332784,1186673.6766942202,80271.03020782341,0,0,1,942,0,
5820,78896.33084618581,4233350.5655644825,1.1236559603489917,1225118.3929678423,78896.33084618581,0,0,1,904,0,
5880,75888.85752824298,4309239.423092726,1.0074713134092008,1264738.283213354,75888.85752824298,0,0,1,888,0,
5940,73634.55041376103,4382873.973506487,1.0245431459113516,1301489.2803743063,73634.55041376103,0,0,1,865,0,
6000,70734.02167141432,4453607.995177901,0.97043627187526,1337287.5962582112,70734.02167141432,0,0,1,814,0,
6060,67145.19173076404,4520753.186908665,0.8224493190082962,1374824.6125046765,67145.19173076404,0,0,1,788,0,
6120,66662.77679678892,4587415.963705454,1.148004062070656,1400159.2430669218,66662.77679678892,0,0,1,790,0,
6180,66655.55877819046,4654071.522483644,1.0279997335505522,1429806.8114372925,66655.55877819046,0,0,1,773,0,
6240,66070.69944741428,4720142.221931058,0.8799357680708573,1464199.823234156,66070.69944741428,0,0,1,767,0,
6300,65778.6892328445,4785920.911163903,1.0018881869715452,1493910.5377360247,65778.6892328445,0,0,1,765,0,
6360,64228.732524659674,4850149.643688562,0.9939700448910936,1522356.3486446051,64228.732524659674,0,0,1,728,0,
6420,58383.258180264114,4908532.901868827,0.9427159858179823,1546801.831335422,58383.258180264114,0,0,1,690,0,
6480,56835.580295766806,4965368.482164593,0.938431167607262,1569853.8895973272,56835.580295766806,0,0,1,660,0,
6540,54890.69525028021,5020259.177414874,1.0153915182951376,1588190.4901889826,54890.69525028021,0,0,1,655,0,
6600,55396.39057572484,5075655.567990598,1.049395781119002,1605808.6326444233,55396.39057572484,0,0,1,650,0,
6660,54954.84468248383,5130610.412673082,1.0449809859130903,1623144.161834036,54954.84468248383,0,0,1,651,0,
6720,53121.6179236308,5183732.030596713,0.9832587200398898,1640868.465836231,53121.6179236308,0,0,1,602,0,
6780,49118.772851540474,5232850.803448253,0.8111899936335369,1660784.398916964,49118.772851540474,0,0,1,590,0,
6840,47536.83602624796,5280387.639474501,0.8918420125108096,1676214.9224928229,47536.83602624796,0,0,1,576,0,
6900,45595.33912099844,5325982.978595499,0.8708845035754331,1690458.419485106,45595.33912099844,0,0,1,556,0,
6960,44693.59315849194,5370676.571753991,1.0337843483113764,1697935.7761043883,44693.59315849194,0,0,1,560,0,
7020,43198.521764677076,5413875.093518668,1.1444035443413298,1699935.7702727774,43198.521764677076,0,0,1,514,0,
7080,40168.417203253804,5454043.510721922,1.1193755762309703,1699806.6667317164,40168.417203253804,0,0,1,511,0,
7140,39283.034581642896,5493326.5453035645,1.1188390250541984,1698811.496411408,39283.034581642896,0,0,1,500,0,
7200,39529.505394789325,5532856.050698354,1.1265749482242764,1697784.3036701235,39529.505394789325,0,0,1,502,0,
7260,39620.12930277276,5572476.180001127,0.9021176160349224,1704928.198795639,39620.12930277276,0,0,1,492,0,
7320,38624.2748643146,5611100.454865442,1.1366979329096383,1702631.3480752066,38624.2748643146,0,0,1,492,0,
7380,39715.686542180665,5650816.141407622,1.069245410175483,1703854.1998510698,39715.686542180665,0,0,1,493,0,
7440,36910.328069680654,5687726.469477302,0.8332936551215592,1710765.9563363744,36910.328069680654,0,0,1,456,0,
7500,35741.97664009878,5723468.446117401,0.8066762520462238,1717467.587902809,35741.97664009878,0,0,1,461,0,
7560,37774.24203578584,5761242.688153187,0.805823989969925,1726232.1662996777,37774.24203578584,0,0,1,467,0,
7620,38949.289664573465,5800191.97781776,1.1022347101008791,1725501.0064006196,38949.289664573465,0,0,1,470,0,
7680,38722.81352283517,5838914.791340595,0.8998236902613691,1731830.1670740456,38722.81352283517,0,0,1,471,0,
7740,37791.72556821156,5876706.516908807,0.8437954509177438,1739245.2564092185,37791.72556821156,0,0,1,461,0,
7800,36918.284918098994,5913624.801826905,1.0499208336609904,1738366.391315522,36918.284918098994,0,0,1,462,0,
7860,37472.251747344446,5951097.05357425,0.9377691456385979,1742078.9538198768,37472.251747344446,0,0,1,465,0,
7920,36904.57718202958,5988001.630756279,0.8278061514123389,1749182.5095510622,36904.57718202958,0,0,1,463,0,
7980,37672.10779932498,6025673.738555605,0.863850209877539,1755756.0097947957,37672.10779932498,0,0,1,464,0,
8040,37407.09749267217,6063080.836048277,1.010952159619205,1756768.8295411766,37407.09749267217,0,0,1,436,0,
8100,36441.81216019445,6099522.648208472,0.8672579784889713,1761989.354475768,36441.81216019445,0,0,1,442,0,
8160,36079.379106202476,6135602.027314674,0.9091657747274721,1765338.7656917814,36079.379106202476,0,0,1,442,0,
8220,35615.04146198022,6171217.068776654,1.0846359708741091,1761906.9122022938,35615.04146198022,0,0,1,433,0,
8280,35156.37019307471,6206373.438969729,0.9818806520182656,1761715.5789227108,35156.37019307471,0,0,1,426,0,
8340,35173.77457207245,6241547.213541801,0.9288007065549304,1763452.528058806,35173.77457207245,0,0,1,430,0,
8400,36126.70579858611,6277673.919340387,0.9895084056681116,1763956.93125334,36126.70579858611,0,0,1,433,0,
8460,37409.86963466989,6315083.788975057,0.8094538310527949,1772226.4629701094,37409.86963466989,0,0,1,441,0,
8520,38140.703561824506,6353224.492536882,0.9546228419045879,1776000.7442233688,38140.703561824506,0,0,1,443,0,
8580,38180.69449382993,6391405.187030712,0.9683674716836304,1779320.2097365882,38180.69449382993,0,0,1,454,0,
8640,39819.54607611043,6431224.733106823,0.8752157219005252,1787631.9898242797,39819.54607611043,0,0,1,460,0,
8700,41065.95972094105,6472290.692827764,0.8435046769781653,1798331.7811740066,41065.95972094105,0,0,1,463,0,
8760,40080.37214828386,6512371.064976048,1.159927400142408,1796654.7669171637,40080.37214828386,0,0,1,464,0,
8820,39655.663387830726,6552026.728363878,1.0040463923714706,1800164.7601796216,39655.663387830726,0,0,1,473,0,
8880,40286.48303490156,6592313.211398779,0.8836363970207081,1808640.3329217776,40286.48303490156,0,0,1,475,0,
8940,39277.6738267753,6631590.885225555,1.0422594560136065,1810396.666332063,39277.6738267753,0,0,1,471,0,
9000,40246.288400260724,6671837.173625816,1.1268158673511548,1810077.5835076822,40246.288400260724,0,0,1,481,0,
9060,40053.156676171886,6711890.330301988,0.808327243403715,1821030.9594213204,40053.156676171886,0,0,1,468,0,
9120,39464.95952683368,6751355.289828822,0.8071458083311182,1831438.6698482337,39464.95952683368,0,0,1,458,0,
9180,39032.853318404625,6790388.143147226,0.8585846961597384,1839562.4741048878,39032.853318404625,0,0,1,450,0,
9240,38363.78270008292,6828751.92584731,1.0875341891047159,1838775.025997201,38363.78270008292,0,0,1,434,0,
9300,36493.33620037825,6865245.262047688,0.864091037051882,1844161.0848637116,36493.33620037825,0,0,1,410,0,
9360,35832.97482652504,6901078.2368742125,1.081842251140801,1841047.7386491678,35832.97482652504,0,0,1,398,0,
9420,35074.321491217896,6936152.558365431,1.071270318110779,1837556.3286883978,35074.321491217896,0,0,1,386,0,
9480,33527.72276794555,6969680.281133376,1.0178808654315619,1834440.3403008073,33527.72276794555,0,0,1,372,0,
9540,33371.62482346783,7003051.905956844,0.8882398992090706,1835835.3287527484,33371.62482346783,0,0,1,362,0,
9600,31714.087736410314,7034765.993693254,1.1902378071271533,1824700.8554325812,31714.087736410314,0,0,1,333,0,
9660,29536.322842846763,7064302.316536101,1.1191243430824604,1813948.7019244595,29536.322842846763,0,0,1,330,0,
9720,27681.918382170905,7091984.234918271,1.0066398067797573,1805391.5872625592,27681.918382170905,0,0,1,313,0,
9780,26779.69091295439,7118763.925831226,0.8892783120986684,1800157.2589399614,26779.69091295439,0,0,1,304,0,
9840,25640.604391545156,7144404.530222771,1.0594025672397025,1787659.3709108771,25640.604391545156,0,0,1,278,0,
9900,22621.625966977583,7167026.156189748,0.9579592039433198,1775794.4655358952,22621.625966977583,0,0,1,256,0,
9960,21151.775471381603,7188177.93166113,1.0303383851152226,1759854.0591431288,21151.775471381603,0,0,1,246,0,
10020,19996.502484399694,7208174.43414553,0.9284983237380501,1746424.6219729586,19996.502484399694,0,0,1,230,0,
10080,18893.74459570017,7227068.17874123,1.0523791445085386,1727432.7173663513,18893.74459570017,0,0,1,224,0,
10140,17940.725147975278,7245008.903889205,0.8235140464825965,1715726.936840953,17940.725147975278,0,0,1,221,0,
10200,17405.843850902387,7262414.747740108,0.9194423798492053,1700032.855017284,17405.843850902387,0,0,1,211,0,
10260,16831.519485708715,7279246.267225816,1.1871613240603556,1674126.56683682,16831.519485708715,0,0,1,195,0,
10320,15752.13423583258,7294998.401461649,1.1502136976940638,1648471.0079556664,15752.13423583258,0,0,1,165,0,
10380,11331.020675300231,7306329.422136949,0.9225546481332983,1626590.0612981678,11331.020675300231,0,0,1,106,0,
10440,7551.763797237083,7313881.185934187,1.1434057625426237,1592979.2176438705,7551.763797237083,0,0,1,53,0,
10500,3894.0086248044404,7317775.194558991,0.9241454509412537,1563603.9900347898,3894.0086248044404,0,0,1,38,0,
10560,3058.419069724231,7320833.613628715,1.175715372854113,1524336.6556817659,3058.419069724231,0,0,1,23,0,
10620,2121.031080967081,7322954.644709682,1.0975368474668485,1486946.3602539264,2121.031080967081,0,0,1,19,0,
10680,1130.5139835301482,7324085.158693212,0.9664689051060102,1453283.9936536402,1130.5139835301482,0,0,1,2,0,
10740,144.07903149890174,7324229.237724711,0.9009432409119341,1420994.1160123094,144.07903149890174,0,0,1,2,0,
10800,146.3998523585254,7324375.63757707,0.8033921049854675,1392218.400085191,146.3998523585254,0,0,1,2,0,
VEHICLES,
id, vType, NOx_total_veh, n_packages, step_ini, step_fin, total_time(sec),average_package,enter_cz,
veh0,gasolineEuroSix,686.8694676221501,5,2,1388,1386,277.2,False,
veh1,highEmissions,959.8198944004628,19,5,1582,1577,83.0,False,
veh2,hovGasolinaEuroSix,4400.6188018645935,3,8,1583,1575,525.0,False,
veh3,highEmissions,1259.8220577126224,9,11,1585,1574,174.88888888888889,False,
veh4,eVehicle,0.0,4,16,1437,1421,355.25,False,
veh5,eVehicle,0.0,16,20,1804,1784,111.5,False,
veh6,highEmissions,936.3911125450717,15,23,1470,1447,96.46666666666667,False,
veh7,highEmissions,982.7901722368989,16,26,1689,1663,103.9375,False,
veh8,normalVehicle,1114.8842509407407,13,33,1601,1568,120.61538461538461,False,
veh9,normalVehicle,1170.547162068328,7,36,1757,1721,245.85714285714286,False,
veh10,normalVehicle,1426.863358050973,4,48,1758,1710,427.5,False,
veh11,eVehicle,0.0,16,52,1806,1754,109.625,False,
veh12,hovGasolinaEuroSix,4288.145946381172,1,62,1691,1629,1629.0,False,
veh13,highEmissions,1272.2858202876926,13,65,1693,1628,125.23076923076923,False,
veh14,dieselEuroSix,5436.062491178197,14,72,1602,1530,109.28571428571429,False,
veh15,dieselEuroSix,4781.3948552045495,20,74,1662,1588,79.4,False,
veh16,gasolineEuroSix,706.0353134149557,1,80,1763,1683,1683.0,False,
veh18,normalVehicle,1452.3526801475118,9,83,1760,1677,186.33333333333334,False,
veh17,hovGasolinaEuroSix,4409.467836840763,15,83,1765,1682,112.13333333333334,False,
veh19,eVehicle,0.0,8,85,1382,1297,162.125,False,
veh20,gasolineEuroSix,930.303261859514,19,86,1762,1676,88.21052631578948,False,
veh21,normalVehicle,1770.0150554634736,4,89,1764,1675,418.75,False,
veh22,normalVehicle,1088.3003131110013,11,92,1598,1506,136.9090909090909,False,
veh23,eVehicle,0.0,1,95,1752,1657,1657.0,False,
veh24,eVehicle,0.0,1,108,1904,1796,1796.0,False,
veh25,eVehicle,0.0,1,109,1798,1689,1689.0,False,
veh27,highEmissions,1272.9135192845522,1,112,1766,1654,1654.0,False,
veh26,highEmissions,1180.743880721189,18,112,1800,1688,93.77777777777777,False,
veh28,normalVehicle,1618.2082671634842,13,118,1801,1683,129.46153846153845,False,
veh29,eVehicle,0.0,7,125,1767,1642,234.57142857142858,False,
veh30,normalVehicle,1586.837268641057,14,135,1768,1633,116.64285714285714,False,
veh31,highEmissions,1430.330063724144,1,136,1803,1667,1667.0,False,
veh32,gasolineEuroSix,692.203415796713,17,148,1610,1462,86.0,False,
veh33,gasolineEuroSix,945.4983136910671,8,151,1770,1619,202.375,False,
veh34,highEmissions,1218.7293429214615,15,153,1906,1753,116.86666666666666,False,
veh35,gasolineEuroSix,963.2908130457165,16,154,1805,1651,103.1875,False,
veh36,dieselEuroSix,6863.189613939658,18,156,1907,1751,97.27777777777777,False,
veh37,highEmissions,1088.3920339444658,8,157,1664,1507,188.375,False,
veh38,eVehicle,0.0,12,160,1754,1594,132.83333333333334,False,
veh39,hovGasolinaEuroSix,3531.6852510779067,8,163,1799,1636,204.5,False,
veh40,hovGasolinaEuroSix,5075.552885133657,8,164,1767,1603,200.375,False,
veh41,highEmissions,1377.7810616945771,15,172,1909,1737,115.8,False,
veh42,normalVehicle,1767.2508065278205,10,175,1769,1594,159.4,False,
veh43,highEmissions,1342.9907920240098,1,182,1771,1589,1589.0,False,
veh44,eVehicle,0.0,14,183,1772,1589,113.5,False,
veh45,normalVehicle,1812.5701249266058,18,186,1806,1620,90.0,False,
veh46,gasolineEuroSix,727.1758443135731,4,191,1705,1514,378.5,False,
veh47,highEmissions,982.0806849033644,6,193,1826,1633,272.1666666666667,False,
veh48,eVehicle,0.0,10,194,1876,1682,168.2,False,
veh49,hovGasolinaEuroSix,3607.4566830652907,4,197,1935,1738,434.5,False,
veh50,highEmissions,1024.217091559927,11,202,1931,1729,157.1818181818182,False,
veh51,gasolineEuroSix,667.73317064666,17,203,1459,1256,73.88235294117646,False,
veh52,gasolineEuroSix,860.3277004762954,14,209,1933,1724,123.14285714285714,False,
veh53,normalVehicle,1648.983683126778,17,210,1773,1563,91.94117647058823,False,
veh54,eVehicle,0.0,7,213,1911,1698,242.57142857142858,False,
veh55,highEmissions,1407.2293553046975,10,216,1913,1697,169.7,False,
veh56,eVehicle,0.0,10,216,1915,1699,169.9,False,
veh57,hovGasolinaEuroSix,4287.450126083501,19,228,1828,1600,84.21052631578948,False,
veh58,gasolineEuroSix,857.3294297180067,16,230,1772,1542,96.375,False,
veh59,normalVehicle,1582.1636156904717,17,233,1935,1702,100.11764705882354,False,
veh60,highEmissions,1228.0767588537947,13,237,1916,1679,129.15384615384616,False,
veh61,dieselEuroSix,5240.632855484371,19,239,1594,1355,71.3157894736842,False,
veh62,eVehicle,0.0,2,242,1918,1676,838.0,False,
veh63,hovGasolinaEuroSix,4425.835060692692,16,245,1829,1584,99.0,False,
veh64,normalVehicle,1156.0854119836486,8,249,1824,1575,196.875,False,
veh65,eVehicle,0.0,13,264,1936,1672,128.6153846153846,False,
veh66,normalVehicle,1125.5590859888425,14,269,1895,1626,116.14285714285714,False,
veh67,gasolineEuroSix,762.7794182429521,6,270,1937,1667,277.8333333333333,False,
veh68,normalVehicle,1467.5109490458674,12,271,1938,1667,138.91666666666666,False,
veh69,dieselEuroSix,7304.272306918012,18,272,1914,1642,91.22222222222223,False,
veh70,normalVehicle,1627.975395822011,12,275,1916,1641,136.75,False,
veh71,hovGasolinaEuroSix,4721.1080605340485,3,276,1920,1644,548.0,False,
veh72,dieselEuroSix,4906.7257882883205,15,279,1849,1570,104.66666666666667,False,
veh73,highEmissions,1166.9344947327593,17,282,1896,1614,94.94117647058823,False,
veh74,gasolineEuroSix,737.3018125949898,4,284,1850,1566,391.5,False,
veh75,dieselEuroSix,6558.78724138565,6,287,1938,1651,275.1666666666667,False,
veh76,normalVehicle,1632.402696110508,17,290,1918,1628,95.76470588235294,False,
veh77,normalVehicle,1581.7113445272619,13,292,1940,1648,126.76923076923077,False,
veh78,dieselEuroSix,6971.441103622284,12,296,1922,1626,135.5,False,
veh79,gasolineEuroSix,942.8225991633459,16,301,1942,1641,102.5625,False,
veh80,hovGasolinaEuroSix,4156.67294692859,1,303,1808,1505,1505.0,False,
veh81,normalVehicle,1341.868738801708,16,308,1852,1544,96.5,False,
veh82,gasolineEuroSix,842.0681895434669,2,311,1854,1543,771.5,False,
veh83,hovGasolinaEuroSix,3657.899837692986,10,314,1856,1542,154.2,False,
veh84,eVehicle,0.0,20,316,1943,1627,81.35,False,
veh85,normalVehicle,1109.8633439437374,19,317,1826,1509,79.42105263157895,False,
veh87,eVehicle,0.0,19,319,1945,1626,85.57894736842105,False,
veh86,highEmissions,1020.1575724991437,13,320,1828,1508,116.0,False,
veh88,normalVehicle,1392.0632515839477,6,321,1898,1577,262.8333333333333,False,
