BASELINE, 
PARAMETERS,
window_size, threshold_L, threshold_H, alpha_ini, p_t_ini, min_packages, max_packages,
60,200,250,0.5,75,5,10,
WINDOWS,
step, NOx_total_w, NOx_total_acum, alpha, lambda, p_t_total, e_t_total, p_t_control_zone, e_t_control_zone, k_control_zone, num_veh_total, num_vehicles_control_zone,  
3840,145230.58817504504,10612098.929203048,0.675081460616457,0.9269988993437094,512596.67840895266,145230.58817504504,24726.24149224792,4238.061343041199,0,428,1,
3900,131647.9424344365,10743746.871637484,0.6436113055572389,0.9533831738906281,461560.95984952664,131647.9424344365,15914.088568349254,0,0,409,0,
3960,130993.6911322953,10874740.56276978,0.6170189750416374,0.9586826236798655,415785.56149788457,130993.6911322953,9819.294617164695,0,0,375,0,
4020,132764.99980516804,11007505.562574947,0.6274500383420706,1.016905579443046,393649.6663090951,132764.99980516804,6161.116784032075,0,0,361,0,
4080,123471.92151518827,11130977.484090136,0.7478716093746214,1.1919221669835964,417871.3309875539,123471.92151518827,4607.72432481906,0,0,352,0,
4140,131254.12647100489,11262231.610561142,0.7469383623648895,0.9987521293788486,443378.25411808514,131254.12647100489,3441.6860614092147,0,0,337,0,
4200,118145.74084856469,11380377.351409707,0.7128861501765836,0.9544109475372334,434223.95749882143,118145.74084856469,2453.5303264344243,0,0,325,0,
4260,108303.20868448439,11488680.56009419,0.6362676707386029,0.8925235405134436,384585.87470115756,108303.20868448439,1561.1020258869553,0,0,296,0,
4320,101654.36126097133,11590334.921355162,0.6871366890673662,1.079949085374262,365917.42586520175,101654.36126097133,1072.6904773643203,0,0,282,0,
4380,100794.52673127383,11691129.448086435,0.6403550535905193,0.9319180066773285,335111.5995808899,100794.52673127383,686.902768118669,0,0,279,0,
4440,100175.4788642373,11791304.926950673,0.5360338654684547,0.8370885221610609,279806.6449508987,100175.4788642373,368.2031459956317,0,0,268,0,
4500,97883.23556753637,11889188.162518209,0.59395499958832,1.1080549902742554,264075.7912541566,97883.23556753637,218.69609942825355,0,0,250,0,
4560,92370.61602176169,11981558.77853997,0.6862603760973229,1.1554080301924916,273595.3678460373,92370.61602176169,150.0824674446508,0,0.626078011434929,213,0,
4620,76221.88972553982,12057780.66826551,0.6189348988906057,0.901895141331649,245559.611060265,76221.88972553982,276.4837369652597,183.59246015215214,0,187,4,
4680,60483.177091447746,12118263.845356958,0.5643935353904573,0.9118786748042328,199075.43412685636,60483.177091447746,445.52127417854456,289.47564039475634,0,184,4,
4740,59990.01139709239,12178253.85675405,0.5635774396019995,0.9985540305880837,172184.4348499626,59990.01139709239,538.9595008097813,287.87376182001674,0,172,4,
4800,57366.128479657884,12235619.985233707,0.5,0.8235674087459434,143458.34590463917,57366.128479657884,563.3868311164672,293.90708071157655,0,154,4,
4860,45417.03397774229,12281037.019211449,0.5,0.8069566270424828,117146.20693006188,45417.03397774229,569.2434977953606,287.5500822371269,0,135,4,
4920,33781.23183055743,12314818.251042007,0.5,0.8826677150405431,92354.33529558836,33781.23183055743,571.2083881938204,286.58663929614005,0,108,4,
4980,28533.79842940333,12343352.04947141,0.5551329452223497,1.1102658904446994,79802.73258609569,28533.79842940333,398.3645527530774,81.26795787933062,0,93,4,
5040,21299.847972708725,12364651.897444118,0.6659969996890647,1.1997072150389312,74448.22844203722,21299.847972708725,275.10140107963036,9.791804163604686,0,68,1,
5100,14096.79912036826,12378748.696564486,0.5509983766972653,0.8273286170275707,55117.65213991794,14096.79912036826,151.58042542201963,0,0,58,0,
5160,10600.939482983762,12389349.63604747,0.5382324298813894,0.9768312442363332,40267.04732360896,10600.939482983762,81.58550069734837,0,1,31,0,
5220,1781.7410239369965,12391131.377071407,0.5,0.9119867181004301,21915.264685741477,1781.7410239369965,40.79275034867418,0,1,12,0,
5280,561.2354735127567,12391692.61254492,0.5,0.815989750095649,11518.867816383496,561.2354735127567,20.39637517433709,0,1,9,0,
