Windows:
0. NOx_total_w: 0. NOx_control_zone_w: 75. veh_total_number_w: 0. Vehicles: . Nº veh in control zone: 0. Vehicles in control zone: 
1400. NOx_total_w: 2527.6260398903087. NOx_control_zone_w: 141.08591625607994. veh_total_number_w: 130. Vehicles: veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh34,veh68,veh67,veh35,veh66,veh110,veh36,veh39,veh138,veh100,veh71,veh5,veh75,veh70,veh107,veh141,veh106,veh102,veh7,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh41,veh50,veh77,veh44,veh111,veh13,veh80,veh12,veh46,veh78,veh15,veh47,veh79,veh16,veh114,veh119,veh113,veh48,veh115,veh84,veh117,veh49,veh82,veh51,veh116,veh17,veh83,veh20,veh53,veh125,veh52,veh18,veh88,veh118,veh25,veh54,veh87,veh73,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh123,veh63,veh131,veh56,veh130,veh57,veh91,veh21,veh90,veh24,veh22,veh23,veh92,veh127,veh126,veh27,veh61,veh93,veh59,veh128,veh129,veh26,veh94,veh32,veh58,veh97,veh132,veh29,veh95,veh28,veh62,veh96,veh101,veh60,veh134,veh64,veh133,veh99,veh98,veh31,veh74,veh135,veh33,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh56,veh72,veh91,veh62,veh95,veh99,veh51,veh52,veh54,veh97,veh106,veh108,veh102,veh66,veh49,
1450. NOx_total_w: 2642.48292076492. NOx_control_zone_w: 140.2047658885403. veh_total_number_w: 128. Vehicles: veh135,veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh34,veh68,veh67,veh35,veh66,veh110,veh36,veh39,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh50,veh77,veh44,veh111,veh80,veh46,veh78,veh47,veh79,veh16,veh114,veh119,veh113,veh48,veh115,veh84,veh117,veh49,veh82,veh51,veh116,veh17,veh83,veh20,veh53,veh125,veh52,veh88,veh118,veh25,veh54,veh87,veh73,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh33,veh123,veh63,veh131,veh56,veh130,veh57,veh91,veh21,veh90,veh24,veh22,veh23,veh92,veh127,veh126,veh27,veh61,veh93,veh59,veh128,veh129,veh26,veh94,veh32,veh58,veh97,veh132,veh29,veh95,veh28,veh62,veh96,veh101,veh60,veh134,veh64,veh133,veh99,veh98,veh31,veh74,veh100,veh102,veh136,. Nº veh in control zone: 16. Vehicles in control zone: veh112,veh72,veh91,veh62,veh95,veh116,veh99,veh51,veh52,veh54,veh97,veh106,veh108,veh102,veh66,veh49,
1500. NOx_total_w: 2567.646815086748. NOx_control_zone_w: 153.0751246909381. veh_total_number_w: 127. Vehicles: veh100,veh102,veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh68,veh67,veh35,veh66,veh110,veh36,veh39,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh50,veh77,veh146,veh44,veh111,veh80,veh46,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh117,veh49,veh82,veh51,veh116,veh17,veh83,veh20,veh53,veh125,veh52,veh88,veh118,veh25,veh54,veh87,veh73,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh123,veh63,veh131,veh56,veh130,veh57,veh91,veh21,veh90,veh24,veh22,veh23,veh92,veh127,veh126,veh61,veh93,veh59,veh128,veh129,veh26,veh94,veh58,veh97,veh132,veh29,veh95,veh28,veh62,veh96,veh101,veh60,veh134,veh64,veh133,veh99,veh98,veh31,veh74,veh135,veh33,veh136,. Nº veh in control zone: 13. Vehicles in control zone: veh112,veh91,veh72,veh62,veh95,veh116,veh99,veh52,veh106,veh97,veh108,veh102,veh66,
1550. NOx_total_w: 2711.20648330813. NOx_control_zone_w: 121.29098697312536. veh_total_number_w: 132. Vehicles: veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh39,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh46,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh17,veh83,veh154,veh20,veh53,veh125,veh52,veh135,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh123,veh63,veh131,veh56,veh130,veh57,veh91,veh21,veh90,veh24,veh22,veh23,veh92,veh127,veh126,veh61,veh93,veh129,veh59,veh128,veh26,veh94,veh58,veh97,veh132,veh95,veh28,veh62,veh96,veh101,veh60,veh134,veh64,veh133,veh99,veh98,veh31,veh74,veh100,veh102,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh112,veh91,veh72,veh62,veh95,veh116,veh99,veh124,veh52,veh106,veh97,veh108,veh115,veh102,veh66,
1600. NOx_total_w: 2851.7956492658514. NOx_control_zone_w: 110.21864099111878. veh_total_number_w: 139. Vehicles: veh100,veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh39,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh46,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh17,veh83,veh154,veh20,veh53,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh56,veh130,veh160,veh57,veh91,veh161,veh21,veh90,veh162,veh24,veh22,veh23,veh92,veh127,veh126,veh61,veh93,veh129,veh59,veh128,veh26,veh94,veh58,veh97,veh132,veh95,veh28,veh62,veh96,veh101,veh60,veh134,veh64,veh133,veh99,veh98,veh31,veh74,veh135,veh102,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh112,veh91,veh72,veh95,veh62,veh116,veh99,veh124,veh106,veh97,veh108,veh125,veh115,veh102,veh66,
1650. NOx_total_w: 2823.773550770908. NOx_control_zone_w: 100.84131661597077. veh_total_number_w: 143. Vehicles: veh100,veh69,veh105,veh65,veh38,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh39,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh165,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh17,veh83,veh154,veh20,veh53,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh56,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh24,veh22,veh23,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh26,veh94,veh58,veh97,veh132,veh95,veh28,veh62,veh96,veh101,veh167,veh60,veh134,veh64,veh133,veh99,veh168,veh98,veh31,veh74,veh135,veh102,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh112,veh91,veh72,veh95,veh116,veh126,veh99,veh124,veh106,veh97,veh108,veh125,veh115,veh102,veh66,
1700. NOx_total_w: 2957.34597440986. NOx_control_zone_w: 68.20779209490057. veh_total_number_w: 143. Vehicles: veh135,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh165,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh17,veh83,veh154,veh20,veh53,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh56,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh22,veh23,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh26,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh60,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 16. Vehicles in control zone: veh112,veh91,veh72,veh116,veh126,veh99,veh124,veh106,veh97,veh108,veh125,veh115,veh129,veh102,veh66,veh130,
1750. NOx_total_w: 2968.558664262118. NOx_control_zone_w: 58.923900885066764. veh_total_number_w: 151. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh181,veh183,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh42,veh109,veh143,veh41,veh165,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh78,veh114,veh47,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh83,veh154,veh20,veh53,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh56,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh23,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh26,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh60,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh135,veh102,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh112,veh91,veh72,veh116,veh126,veh124,veh106,veh97,veh108,veh125,veh115,veh129,veh102,veh66,veh130,
1800. NOx_total_w: 3133.608445293137. NOx_control_zone_w: 0.0. veh_total_number_w: 153. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh183,veh185,veh186,veh187,veh135,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh138,veh71,veh5,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh9,veh76,veh142,veh45,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh109,veh143,veh41,veh165,veh50,veh77,veh146,veh44,veh111,veh80,veh148,veh78,veh114,veh79,veh16,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh83,veh154,veh20,veh53,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh56,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh23,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh26,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh60,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 13. Vehicles in control zone: veh112,veh72,veh116,veh126,veh124,veh106,veh97,veh108,veh125,veh115,veh129,veh102,veh130,
1850. NOx_total_w: 3013.4343061112163. NOx_control_zone_w: 53.14214347433784. veh_total_number_w: 151. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh193,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh36,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh40,veh124,veh76,veh142,veh72,veh145,veh140,veh43,veh81,veh112,veh108,veh109,veh143,veh41,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh49,veh150,veh82,veh51,veh116,veh153,veh83,veh154,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh54,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh23,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh26,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh60,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh135,veh102,veh136,. Nº veh in control zone: 9. Vehicles in control zone: veh122,veh126,veh124,veh92,veh125,veh129,veh115,veh113,veh130,
1900. NOx_total_w: 2791.819429637295. NOx_control_zone_w: 126.20862629926478. veh_total_number_w: 145. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh135,veh193,veh194,veh196,veh197,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh124,veh76,veh142,veh72,veh145,veh140,veh81,veh112,veh108,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh52,veh157,veh88,veh118,veh151,veh25,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 11. Vehicles in control zone: veh120,veh109,veh122,veh126,veh124,veh92,veh125,veh129,veh115,veh113,veh130,
1950. NOx_total_w: 2668.2654360341326. NOx_control_zone_w: 133.8917782026603. veh_total_number_w: 145. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh193,veh198,veh194,veh196,veh197,veh199,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh124,veh76,veh142,veh72,veh145,veh140,veh81,veh112,veh108,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh73,veh155,veh55,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh61,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh58,veh97,veh132,veh95,veh172,veh173,veh62,veh96,veh101,veh167,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh135,veh102,veh136,. Nº veh in control zone: 14. Vehicles in control zone: veh120,veh109,veh122,veh126,veh124,veh92,veh146,veh154,veh125,veh159,veh129,veh115,veh113,veh130,
2000. NOx_total_w: 2680.8114231817376. NOx_control_zone_w: 144.79679317783297. veh_total_number_w: 146. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh135,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh69,veh105,veh65,veh104,veh137,veh103,veh139,veh68,veh67,veh66,veh110,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh124,veh76,veh142,veh72,veh145,veh140,veh81,veh112,veh108,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh73,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh97,veh132,veh95,veh172,veh173,veh96,veh101,veh167,veh134,veh64,veh133,veh171,veh99,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 15. Vehicles in control zone: veh120,veh135,veh109,veh122,veh126,veh92,veh146,veh154,veh159,veh161,veh129,veh115,veh136,veh113,veh130,
2050. NOx_total_w: 2726.4528594109024. NOx_control_zone_w: 148.24567013100946. veh_total_number_w: 145. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh207,veh205,veh105,veh65,veh104,veh137,veh103,veh139,veh67,veh66,veh110,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh124,veh76,veh142,veh72,veh145,veh140,veh81,veh112,veh108,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh73,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh97,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh64,veh133,veh171,veh168,veh98,veh169,veh74,veh135,veh102,veh136,. Nº veh in control zone: 14. Vehicles in control zone: veh120,veh135,veh109,veh122,veh154,veh146,veh159,veh161,veh158,veh129,veh92,veh136,veh113,veh130,
2100. NOx_total_w: 2804.747801735407. NOx_control_zone_w: 147.49301749472284. veh_total_number_w: 148. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh135,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh209,veh207,veh205,veh208,veh105,veh65,veh104,veh137,veh103,veh139,veh210,veh67,veh66,veh110,veh138,veh71,veh75,veh144,veh70,veh107,veh141,veh106,veh147,veh159,veh124,veh76,veh142,veh72,veh145,veh140,veh81,veh112,veh108,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh73,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh97,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh64,veh133,veh171,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 16. Vehicles in control zone: veh120,veh135,veh109,veh122,veh168,veh176,veh154,veh146,veh158,veh159,veh161,veh92,veh167,veh136,veh113,veh173,
2150. NOx_total_w: 2737.946081158102. NOx_control_zone_w: 142.76818799945306. veh_total_number_w: 145. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh135,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh209,veh207,veh205,veh208,veh105,veh211,veh65,veh104,veh137,veh103,veh139,veh210,veh67,veh66,veh212,veh110,veh138,veh213,veh144,veh107,veh141,veh106,veh147,veh159,veh124,veh142,veh72,veh145,veh140,veh81,veh112,veh109,veh143,veh165,veh50,veh77,veh146,veh111,veh80,veh148,veh78,veh114,veh79,veh119,veh113,veh48,veh115,veh84,veh152,veh117,veh149,veh150,veh82,veh116,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh73,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh63,veh158,veh131,veh130,veh160,veh57,veh91,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh59,veh128,veh164,veh94,veh170,veh97,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh133,veh171,veh168,veh98,veh169,veh74,veh100,veh102,veh136,. Nº veh in control zone: 19. Vehicles in control zone: veh135,veh176,veh92,veh167,veh136,veh120,veh109,veh122,veh146,veh158,veh161,veh174,veh159,veh180,veh181,veh168,veh154,veh113,veh173,
2200. NOx_total_w: 2772.660085407646. NOx_control_zone_w: 70.96196979202028. veh_total_number_w: 134. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh209,veh207,veh205,veh208,veh105,veh211,veh65,veh104,veh137,veh103,veh139,veh216,veh210,veh67,veh212,veh110,veh215,veh138,veh213,veh144,veh107,veh141,veh214,veh106,veh147,veh159,veh124,veh142,veh217,veh145,veh140,veh112,veh109,veh143,veh165,veh50,veh146,veh111,veh80,veh148,veh114,veh79,veh119,veh113,veh115,veh84,veh152,veh117,veh149,veh150,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh158,veh131,veh130,veh160,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh128,veh164,veh94,veh170,veh97,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh133,veh171,veh168,veh98,veh169,veh135,veh136,. Nº veh in control zone: 17. Vehicles in control zone: veh181,veh120,veh174,veh135,veh122,veh168,veh176,veh154,veh146,veh158,veh159,veh161,veh180,veh92,veh167,veh136,veh173,
2250. NOx_total_w: 2732.7019374899146. NOx_control_zone_w: 40.75061242704501. veh_total_number_w: 130. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh135,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh209,veh207,veh205,veh208,veh105,veh211,veh104,veh137,veh103,veh139,veh216,veh210,veh212,veh110,veh215,veh138,veh213,veh144,veh107,veh141,veh214,veh147,veh159,veh124,veh142,veh217,veh145,veh140,veh218,veh109,veh143,veh221,veh165,veh219,veh146,veh220,veh111,veh148,veh114,veh119,veh222,veh113,veh115,veh152,veh117,veh149,veh150,veh153,veh83,veh154,veh125,veh157,veh88,veh118,veh151,veh87,veh155,veh89,veh121,veh86,veh120,veh85,veh122,veh156,veh123,veh158,veh131,veh130,veh160,veh161,veh90,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh128,veh164,veh94,veh170,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh133,veh171,veh168,veh98,veh169,veh100,veh136,. Nº veh in control zone: 18. Vehicles in control zone: veh181,veh120,veh174,veh135,veh122,veh187,veh168,veh176,veh193,veh154,veh146,veh158,veh159,veh161,veh180,veh167,veh136,veh173,
2300. NOx_total_w: 2579.2834675804943. NOx_control_zone_w: 26.788085761797497. veh_total_number_w: 123. Vehicles: veh180,veh178,veh176,veh174,veh179,veh175,veh100,veh177,veh182,veh184,veh181,veh189,veh183,veh185,veh186,veh192,veh190,veh187,veh191,veh188,veh195,veh193,veh198,veh194,veh196,veh197,veh201,veh199,veh203,veh200,veh202,veh204,veh206,veh209,veh207,veh205,veh208,veh105,veh211,veh104,veh137,veh103,veh139,veh216,veh210,veh212,veh110,veh215,veh138,veh213,veh144,veh107,veh141,veh214,veh147,veh159,veh142,veh217,veh145,veh140,veh218,veh223,veh109,veh143,veh221,veh165,veh219,veh146,veh220,veh111,veh225,veh148,veh226,veh114,veh119,veh222,veh113,veh115,veh152,veh117,veh149,veh224,veh150,veh153,veh154,veh157,veh118,veh151,veh155,veh121,veh120,veh122,veh156,veh123,veh158,veh131,veh130,veh160,veh161,veh162,veh92,veh127,veh166,veh126,veh163,veh93,veh129,veh128,veh164,veh170,veh132,veh172,veh173,veh96,veh101,veh167,veh134,veh133,veh171,veh168,veh169,veh135,veh136,. Nº veh in control zone: 19. Vehicles in control zone: veh135,veh187,veh176,veh193,veh167,veh136,veh192,veh120,veh146,veh158,veh161,veh174,veh159,veh180,veh181,veh191,veh168,veh154,veh173,
