noControl;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
60;80000;100000;100000;4000;4;9000;1;20;;;
ALL SIMULATION RESULTS;;;;;;;;;;;
total_steps(sec); minutes; avg_time_per_package (sec); p_t_total_all_steps; e_t_total_all_steps; p_t_control_zone_all_steps;  e_t_control_zone_all_steps; avg_k_all_steps; veh_enter_cz_all_steps; not_veh_enter_cz_all_steps; avg_total_time_all_steps;
4756;79.0;1176.6968680089485;176191906.57996538;6474050.007049079;73743755.41185579;2137325.081772464;1.0;84;0;1181.4285714285713;
WINDOWS;;;;;;;;;;;
step; NOx_total_w; NOx_total_acum; lambda; p_t_total; e_t_total; p_t_control_zone; e_t_control_zone; k_control_zone; num_veh_total; num_vehicles_control_zone;  
2100;139344.50462435873;3326354.5561259435;0.9159126458361943;2232086.1611607964;139344.50462435873;981417.3974059932;77933.72426624321;1;36;21;
2160;139618.59407067526;3465973.150196619;0.8085958821063636;2342595.3034756426;139618.59407067526;1040063.8228913826;65923.78842434674;1;36;19;
2220;137974.99126799326;3603948.141464612;1.1350311902650292;2439709.1718940944;137974.99126799326;1091283.635370705;61435.09319170759;1;35;18;
2280;141172.9400852896;3745121.0815499015;1.0225817290609733;2544069.169733189;141172.9400852896;1125825.8354261613;43745.43561700491;1;36;15;
2340;137428.19848332746;3882549.280033229;1.0569177451729783;2643448.3293902893;137428.19848332746;1155754.1810643564;39440.60534475188;1;34;11;
2400;116693.70764616542;3999242.9876793944;0.8743625063578871;2728664.986807571;116693.70764616542;1181363.3594844197;33478.44097728422;1;31;11;
2460;119982.81119422134;4119225.798873616;1.197017364870426;2805555.172866457;119982.81119422134;1193325.5515577334;22735.3483571475;1;29;8;
2520;105430.6324326021;4224656.431306218;1.1439786115181159;2869802.575284407;105430.6324326021;1198203.121491878;15173.377437807563;1;27;4;
2580;96712.3929595298;4321368.824265747;0.8483559839223226;2935974.1528227334;96712.3929595298;1203800.5992085421;13232.681571964833;1;23;4;
2640;86701.74156116473;4408070.565826912;0.9330780741440516;2989085.083714712;86701.74156116473;1204351.0437817252;8948.147240479508;1;21;3;
2700;75735.57803472182;4483806.143861635;1.0885937630333073;3025631.286280235;75735.57803472182;1209404.8036307606;14851.103716335352;1;19;5;
2760;71130.26725844186;4554936.411120077;1.084476707878112;3057720.392055065;71130.26725844186;1216804.7951252998;17160.281865442183;1;19;5;
2820;68048.29880393633;4622984.709924013;1.174576234719784;3083483.946409089;68048.29880393633;1226130.305141283;19896.696128461233;1;16;5;
2880;60380.121514800616;4683364.831438814;0.9688427999845661;3108985.727124445;60380.121514800616;1237050.2012192192;19639.481277797426;1;16;5;
